WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),vaccine avertable deaths associated with resistance (mean),vaccine avertable deaths associated with resistance (lower),vaccine avertable deaths associated with resistance (upper),vaccine avertable deaths attributable to resistance (mean),vaccine avertable deaths attributable to resistance (lower),vaccine avertable deaths attributable to resistance (upper)
Western Pacific,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Typhi,55.48066326,20.88867372,116.6897555,10.70884177,2.05420467,27.32837873,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Typhi,40.69111318,15.2243657,84.93087723,7.846851257,1.474709205,19.97724483,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Typhi,38.47581282,13.46902556,84.00177193,7.410629385,1.386980912,18.84514742,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Typhi,37.81013551,13.93689128,82.5416644,7.287757968,1.431685261,18.44135366,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Typhi,34.22740915,11.36828548,80.93499897,6.57445973,1.152769398,18.57530978,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Typhi,27.26491357,9.467890551,62.53344273,5.233557348,1.048304129,14.5688362,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Typhi,19.15362263,7.546520644,40.96846809,3.69044545,0.796732978,9.019139581,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Typhi,12.25839001,4.610339283,25.54142593,2.370185287,0.470091121,6.071599707,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Typhi,8.32159763,2.948123594,16.96354932,1.605173524,0.309065514,4.102572694,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Typhi,5.911367406,1.848198123,12.43161247,1.136479386,0.209787986,2.953905287,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Typhi,3.316270342,1.339607311,6.597780042,0.633698466,0.13674204,1.572357052,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Typhi,1.089142264,0.406391807,2.418953023,0.207605459,0.039726532,0.549573055,0,0,0,0,0,0
Western Pacific,"Typhoid, paratyphoid, and iNTS",95 plus,Salmonella Typhi,0.360874578,0.113532555,0.908712294,0.068402429,0.011105426,0.19614847,0,0,0,0,0,0
Africa,Diarrhoea,EN,Shigella spp.,129.9269515,48.55140652,274.4145338,27.1779053,3.484828517,71.88994745,0,0,0,0,0,0
Africa,Diarrhoea,LN,Shigella spp.,300.1861297,116.4135719,606.4195855,62.51208676,7.540533015,162.6471725,0,0,0,0,0,0
Africa,Diarrhoea,PN,Shigella spp.,3674.394303,1319.106172,7217.257199,765.9200062,98.1906134,2028.347363,1511.094657,542.4824132,2968.097023,314.9846026,40.38088976,834.1578529
Africa,Diarrhoea,1 to 4,Shigella spp.,3743.987439,1318.320256,7524.367798,778.4431284,96.92033308,2002.335139,1572.474724,553.6945073,3160.234475,326.9461139,40.70653989,840.9807585
Africa,Diarrhoea,5 to 9,Shigella spp.,273.2546195,76.36201956,629.5377,56.99015635,6.415482268,164.5873738,2.207056542,0.616770158,5.084727577,0.460305109,0.051817357,1.329359558
Africa,Diarrhoea,10 to 14,Shigella spp.,104.6810473,36.12811537,236.0840103,21.83214919,2.461810297,60.95548754,0,0,0,0,0,0
Africa,Diarrhoea,15 to 19,Shigella spp.,110.2007218,35.87212006,248.0252951,22.93285791,2.196461627,65.90840241,0,0,0,0,0,0
Africa,Diarrhoea,20 to 24,Shigella spp.,116.7907481,37.42600367,279.0516909,24.25822518,2.174957122,70.90339683,0,0,0,0,0,0
Africa,Diarrhoea,25 to 29,Shigella spp.,104.5202525,35.0602459,236.2608377,21.6422132,2.24617353,60.20362727,0,0,0,0,0,0
Africa,Diarrhoea,30 to 34,Shigella spp.,102.1973338,34.33531104,237.0686933,21.20538888,2.441255068,62.94565434,0,0,0,0,0,0
Africa,Diarrhoea,35 to 39,Shigella spp.,105.7160435,32.35420736,260.3531361,21.88708051,2.582823753,64.08744629,0,0,0,0,0,0
Africa,Diarrhoea,40 to 44,Shigella spp.,105.9582732,31.43106663,274.0827576,21.89624508,2.422870205,67.71835528,0,0,0,0,0,0
Africa,Diarrhoea,45 to 49,Shigella spp.,112.3807574,33.74007664,283.6090629,23.17357596,2.56009376,69.96192946,0,0,0,0,0,0
Africa,Diarrhoea,50 to 54,Shigella spp.,115.5889228,35.90739527,285.3889516,23.78039181,2.656908325,69.64896715,0,0,0,0,0,0
Africa,Diarrhoea,55 to 59,Shigella spp.,113.8275465,35.31893986,277.8879639,23.36742798,2.588441779,68.40499174,0,0,0,0,0,0
Africa,Diarrhoea,60 to 64,Shigella spp.,128.0818344,39.56691941,313.0932408,26.27788021,3.033385215,76.22844149,0,0,0,0,0,0
Africa,Diarrhoea,65 to 69,Shigella spp.,145.1799129,47.46255743,336.2555721,29.93238025,3.266820752,87.14475177,0,0,0,0,0,0
Africa,Diarrhoea,70 to 74,Shigella spp.,160.0306838,54.53607024,367.1010298,32.9540869,3.8557386,92.41526386,0,0,0,0,0,0
Africa,Diarrhoea,75 to 79,Shigella spp.,219.1800504,72.85031374,484.7598043,45.2521091,5.103764852,129.0971413,0,0,0,0,0,0
Africa,Diarrhoea,80 to 84,Shigella spp.,213.0410878,69.69788028,484.9243981,44.01410048,4.616148492,126.6932408,0,0,0,0,0,0
Africa,Diarrhoea,85 to 89,Shigella spp.,152.8239691,51.13511571,347.1802191,31.64900857,3.628075266,90.01366287,0,0,0,0,0,0
Africa,Diarrhoea,90 to 94,Shigella spp.,88.41448641,29.28720236,199.6772902,18.29680591,2.039712242,52.70135985,0,0,0,0,0,0
Africa,Diarrhoea,95 plus,Shigella spp.,46.60498626,15.12643727,108.1386647,9.664451115,1.006936196,27.59336738,0,0,0,0,0,0
Americas,Diarrhoea,EN,Shigella spp.,1.296699483,0.397513981,3.313911201,0.272339588,0.028846873,0.839293473,0,0,0,0,0,0
Americas,Diarrhoea,LN,Shigella spp.,3.580082137,0.984190123,9.03760684,0.742764458,0.080744753,2.302293425,0,0,0,0,0,0
Americas,Diarrhoea,PN,Shigella spp.,44.68750426,15.3667169,96.54754872,9.364053183,1.021527446,25.76779314,18.37773613,6.319562326,39.70517941,3.850966871,0.420103162,10.59700493
Americas,Diarrhoea,1 to 4,Shigella spp.,21.32486831,7.108570585,46.32149132,4.452877055,0.453453234,12.58691411,8.956444689,2.985599646,19.45502635,1.870208363,0.190450358,5.286503926
Americas,Diarrhoea,5 to 9,Shigella spp.,2.338639396,0.656489634,5.148383577,0.487850812,0.04874439,1.383861262,0.018889011,0.005302416,0.041583098,0.003940333,0.000393705,0.011177341
Americas,Diarrhoea,10 to 14,Shigella spp.,1.077445105,0.35010676,2.442913609,0.22545522,0.023251143,0.642664158,0,0,0,0,0,0
Americas,Diarrhoea,15 to 19,Shigella spp.,0.773640104,0.254906555,1.757312232,0.161198449,0.014970991,0.436371567,0,0,0,0,0,0
Americas,Diarrhoea,20 to 24,Shigella spp.,0.940180299,0.279933494,2.194082229,0.195688813,0.018024698,0.577362041,0,0,0,0,0,0
Americas,Diarrhoea,25 to 29,Shigella spp.,1.016884783,0.356040808,2.235315107,0.21155548,0.020505013,0.572470839,0,0,0,0,0,0
Americas,Diarrhoea,30 to 34,Shigella spp.,1.139236194,0.422859876,2.4496879,0.23694843,0.024719565,0.649774271,0,0,0,0,0,0
Americas,Diarrhoea,35 to 39,Shigella spp.,1.331674021,0.455144582,3.000326397,0.276523207,0.025368577,0.766433591,0,0,0,0,0,0
Americas,Diarrhoea,40 to 44,Shigella spp.,1.586928494,0.527402954,3.729274274,0.330199771,0.029420817,0.943816811,0,0,0,0,0,0
Americas,Diarrhoea,45 to 49,Shigella spp.,1.751397673,0.609617798,3.856510963,0.363158104,0.036472624,0.968250699,0,0,0,0,0,0
Americas,Diarrhoea,50 to 54,Shigella spp.,2.174494736,0.766883211,4.73910429,0.449049322,0.048343278,1.193790935,0,0,0,0,0,0
Americas,Diarrhoea,55 to 59,Shigella spp.,2.601529745,0.843953821,5.762897917,0.534710214,0.06501708,1.496636944,0,0,0,0,0,0
Americas,Diarrhoea,60 to 64,Shigella spp.,3.552236672,1.164339657,8.31357316,0.729292331,0.081205707,2.09857636,0,0,0,0,0,0
Americas,Diarrhoea,65 to 69,Shigella spp.,5.671653169,2.099309604,12.33639501,1.164701977,0.13273478,3.114321186,0,0,0,0,0,0
Americas,Diarrhoea,70 to 74,Shigella spp.,8.786574898,3.206562234,19.00559752,1.807567382,0.189454951,4.880220385,0,0,0,0,0,0
Americas,Diarrhoea,75 to 79,Shigella spp.,12.7099431,4.783783823,28.11105719,2.616726835,0.281441866,7.143307403,0,0,0,0,0,0
Americas,Diarrhoea,80 to 84,Shigella spp.,16.89102175,6.233916036,37.66243404,3.479965872,0.362608255,9.266074394,0,0,0,0,0,0
Americas,Diarrhoea,85 to 89,Shigella spp.,18.7668588,6.71470836,41.31042132,3.867724091,0.427227559,10.64114149,0,0,0,0,0,0
Americas,Diarrhoea,90 to 94,Shigella spp.,16.26987608,5.640408673,37.7667765,3.353291254,0.362011917,9.132985126,0,0,0,0,0,0
Americas,Diarrhoea,95 plus,Shigella spp.,11.82596967,3.921527098,27.51020598,2.441226688,0.242671592,6.836405433,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,EN,Shigella spp.,46.77817086,14.77702963,108.0761964,9.682794797,0.885847093,27.97773221,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,LN,Shigella spp.,91.33639291,29.67891611,211.9559745,19.00807247,2.065596313,56.07041777,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,PN,Shigella spp.,793.2147833,256.7481209,1793.418406,163.9704861,17.47713846,454.2315047,326.2095796,105.5876647,737.5433195,67.4328624,7.187473192,186.8027063
Eastern Mediterranean,Diarrhoea,1 to 4,Shigella spp.,623.0305313,196.6191062,1303.081546,128.8441462,14.5080589,361.3066644,261.6728231,82.5800246,547.2942493,54.11454141,6.093384737,151.7487991
Eastern Mediterranean,Diarrhoea,5 to 9,Shigella spp.,96.75594036,23.1765344,245.1871986,19.97436601,1.796477058,63.00062232,0.781490288,0.187195086,1.980358143,0.161331418,0.014510007,0.50885118
Eastern Mediterranean,Diarrhoea,10 to 14,Shigella spp.,33.96200534,9.855598813,85.37071864,7.034119531,0.619955722,20.49304459,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,15 to 19,Shigella spp.,24.08506949,6.222915732,63.86145515,4.972238112,0.46124743,14.68837411,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,20 to 24,Shigella spp.,22.44330984,5.608297588,58.91996365,4.617240278,0.413620842,14.31375696,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,25 to 29,Shigella spp.,17.87831184,4.931516198,48.21013527,3.677273761,0.346976017,11.6373478,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,30 to 34,Shigella spp.,17.04123956,4.919636508,43.66333442,3.50943044,0.384727355,10.74647037,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,35 to 39,Shigella spp.,19.72497828,4.881627269,52.82787292,4.063075083,0.353822552,13.67048319,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,40 to 44,Shigella spp.,19.22777405,4.771541021,55.04674968,3.953893787,0.361596122,13.57556401,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,45 to 49,Shigella spp.,20.23671774,5.269189571,55.90409866,4.145293916,0.410829647,13.94534051,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,50 to 54,Shigella spp.,22.26131373,6.081869077,59.47563144,4.53607788,0.449812211,13.51205651,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,55 to 59,Shigella spp.,22.24940904,5.632547059,59.39041489,4.518342896,0.458722549,15.13213844,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,60 to 64,Shigella spp.,32.86425317,7.708194742,96.32684775,6.674211518,0.616418545,21.40390201,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,65 to 69,Shigella spp.,52.13562728,14.01856389,138.6856728,10.59839501,1.06182755,32.93729657,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,70 to 74,Shigella spp.,87.24315707,24.29356332,237.2854812,17.81505981,2.02123825,55.86389493,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,75 to 79,Shigella spp.,107.7382048,29.92679464,269.3652067,21.97324938,2.36666449,68.28888809,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,80 to 84,Shigella spp.,144.1194682,41.04045767,376.0814438,29.41557879,3.181478045,87.27585252,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,85 to 89,Shigella spp.,108.8782004,30.16696278,270.8012105,22.30994187,2.529853218,64.13091175,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,90 to 94,Shigella spp.,57.84882894,15.92319721,146.068514,11.84725799,1.202662509,35.14321457,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,95 plus,Shigella spp.,23.0737003,6.092535565,59.4008337,4.735140761,0.450987193,13.9766254,0,0,0,0,0,0
Europe,Diarrhoea,EN,Shigella spp.,0.552474171,0.155310254,1.400463014,0.115324708,0.010042573,0.382132837,0,0,0,0,0,0
Europe,Diarrhoea,LN,Shigella spp.,1.432137096,0.42017623,3.734802829,0.299193786,0.029219906,1.025707922,0,0,0,0,0,0
Europe,Diarrhoea,PN,Shigella spp.,15.10007901,4.021281132,39.28300923,3.136168752,0.277591109,10.37834943,6.209907491,1.653751866,16.15513754,1.289749399,0.114159343,4.268096203
Europe,Diarrhoea,1 to 4,Shigella spp.,7.638763471,2.048763317,19.50127453,1.582630403,0.156232402,5.175255098,3.208280658,0.860480593,8.190535301,0.664704769,0.065617609,2.173607141
Europe,Diarrhoea,5 to 9,Shigella spp.,0.864168533,0.189971399,2.427226994,0.178341714,0.017241637,0.546972681,0.006979823,0.001534384,0.019604526,0.001440452,0.000139259,0.004417856
Europe,Diarrhoea,10 to 14,Shigella spp.,0.370649267,0.104633564,0.926709381,0.076604727,0.008613228,0.217958231,0,0,0,0,0,0
Europe,Diarrhoea,15 to 19,Shigella spp.,0.180455765,0.05216314,0.457958976,0.037202764,0.003657273,0.107938762,0,0,0,0,0,0
Europe,Diarrhoea,20 to 24,Shigella spp.,0.228531208,0.060688437,0.588299078,0.047138366,0.004763616,0.141903291,0,0,0,0,0,0
Europe,Diarrhoea,25 to 29,Shigella spp.,0.289416861,0.091704874,0.690668267,0.059581285,0.006426296,0.171187934,0,0,0,0,0,0
Europe,Diarrhoea,30 to 34,Shigella spp.,0.431216704,0.134863234,1.069017621,0.088877154,0.008993179,0.249598321,0,0,0,0,0,0
Europe,Diarrhoea,35 to 39,Shigella spp.,0.44048983,0.127716324,1.106369138,0.090821917,0.008248461,0.260447157,0,0,0,0,0,0
Europe,Diarrhoea,40 to 44,Shigella spp.,0.468555154,0.141358915,1.106845273,0.096465305,0.010007329,0.268110718,0,0,0,0,0,0
Europe,Diarrhoea,45 to 49,Shigella spp.,0.535031961,0.155957628,1.314129224,0.10997489,0.010383808,0.319827161,0,0,0,0,0,0
Europe,Diarrhoea,50 to 54,Shigella spp.,0.656578675,0.197144024,1.548219443,0.134824904,0.012129629,0.386754668,0,0,0,0,0,0
Europe,Diarrhoea,55 to 59,Shigella spp.,0.788902262,0.210517355,2.087358998,0.16179129,0.013917152,0.525272532,0,0,0,0,0,0
Europe,Diarrhoea,60 to 64,Shigella spp.,1.050252672,0.282802246,2.770224515,0.214797401,0.020329201,0.674315355,0,0,0,0,0,0
Europe,Diarrhoea,65 to 69,Shigella spp.,1.720291356,0.520210061,4.248208648,0.353002824,0.035572948,1.061148904,0,0,0,0,0,0
Europe,Diarrhoea,70 to 74,Shigella spp.,2.656595427,0.903781652,6.224818807,0.543819064,0.058836716,1.489041051,0,0,0,0,0,0
Europe,Diarrhoea,75 to 79,Shigella spp.,5.160937926,1.79806642,11.49590395,1.0608509,0.122970219,3.032191824,0,0,0,0,0,0
Europe,Diarrhoea,80 to 84,Shigella spp.,10.65645823,3.799608554,23.78847502,2.186364515,0.240033191,5.947189125,0,0,0,0,0,0
Europe,Diarrhoea,85 to 89,Shigella spp.,15.18010443,5.307005903,33.99620501,3.121477609,0.33349952,8.596472182,0,0,0,0,0,0
Europe,Diarrhoea,90 to 94,Shigella spp.,13.97007272,4.787153174,32.15624458,2.868249558,0.31411325,7.848241582,0,0,0,0,0,0
Europe,Diarrhoea,95 plus,Shigella spp.,8.19889748,2.687766045,19.16815498,1.681286874,0.18132325,4.826592114,0,0,0,0,0,0
South-East Asia,Diarrhoea,EN,Shigella spp.,204.2794783,58.14575772,505.2559597,42.01165402,4.333420267,129.3329318,0,0,0,0,0,0
South-East Asia,Diarrhoea,LN,Shigella spp.,292.4514042,84.71248931,645.5476479,60.06258205,6.632730886,175.582397,0,0,0,0,0,0
South-East Asia,Diarrhoea,PN,Shigella spp.,1596.200395,488.9395714,3572.763533,327.8597888,36.06275504,952.7762002,656.4374124,201.0763987,1469.299003,134.8323382,14.83080801,391.8292123
South-East Asia,Diarrhoea,1 to 4,Shigella spp.,953.3516173,290.9346151,2308.221303,194.9824581,21.42321062,581.2186145,400.4076792,122.1925383,969.4529471,81.89263242,8.997748462,244.1118181
South-East Asia,Diarrhoea,5 to 9,Shigella spp.,499.6462272,124.898599,1282.572697,102.8333008,9.291408257,329.2730875,4.035604143,1.008796376,10.35924101,0.83057666,0.07504599,2.659513399
South-East Asia,Diarrhoea,10 to 14,Shigella spp.,241.9730817,64.92690857,657.5121639,49.84296332,4.270136895,154.6058451,0,0,0,0,0,0
South-East Asia,Diarrhoea,15 to 19,Shigella spp.,191.3335169,49.21914645,552.9289667,39.26695052,3.71272191,120.8063241,0,0,0,0,0,0
South-East Asia,Diarrhoea,20 to 24,Shigella spp.,191.9883922,46.80254371,538.4654231,39.29508806,3.377119153,132.9097523,0,0,0,0,0,0
South-East Asia,Diarrhoea,25 to 29,Shigella spp.,167.6421672,44.16702925,469.9421443,34.21753017,3.062494339,108.9212436,0,0,0,0,0,0
South-East Asia,Diarrhoea,30 to 34,Shigella spp.,176.2999007,48.76663079,488.5747964,36.17939889,3.483012016,119.3712566,0,0,0,0,0,0
South-East Asia,Diarrhoea,35 to 39,Shigella spp.,201.2732713,53.57247333,544.7915027,41.23103898,3.623611938,136.6016972,0,0,0,0,0,0
South-East Asia,Diarrhoea,40 to 44,Shigella spp.,191.5406999,48.05557629,542.7788959,39.22975771,3.152010055,133.3498663,0,0,0,0,0,0
South-East Asia,Diarrhoea,45 to 49,Shigella spp.,202.0003809,53.0049407,577.4818505,41.2797428,3.520770591,135.8379584,0,0,0,0,0,0
South-East Asia,Diarrhoea,50 to 54,Shigella spp.,252.9116043,69.00194839,740.7282086,51.62863473,4.462323086,168.2359736,0,0,0,0,0,0
South-East Asia,Diarrhoea,55 to 59,Shigella spp.,251.1226317,63.05160119,711.4560553,51.0312383,4.814425781,165.2048565,0,0,0,0,0,0
South-East Asia,Diarrhoea,60 to 64,Shigella spp.,407.4296391,93.46324464,1201.104976,82.6448031,7.394897765,255.7615161,0,0,0,0,0,0
South-East Asia,Diarrhoea,65 to 69,Shigella spp.,771.7676677,206.1733997,1984.929777,157.0651967,13.22621594,455.0464362,0,0,0,0,0,0
South-East Asia,Diarrhoea,70 to 74,Shigella spp.,1347.554223,379.4277393,3494.929203,273.7733824,25.10675721,793.3803157,0,0,0,0,0,0
South-East Asia,Diarrhoea,75 to 79,Shigella spp.,1776.394561,508.2443375,4461.85479,361.4539703,33.35044859,1047.792779,0,0,0,0,0,0
South-East Asia,Diarrhoea,80 to 84,Shigella spp.,2514.400688,702.0477186,6555.884373,511.6116268,46.39430461,1498.343553,0,0,0,0,0,0
South-East Asia,Diarrhoea,85 to 89,Shigella spp.,1852.307956,525.9852775,4596.957267,377.3278723,37.49693669,1113.979797,0,0,0,0,0,0
South-East Asia,Diarrhoea,90 to 94,Shigella spp.,1029.844478,281.248337,2596.371487,209.4050524,19.13047712,637.3413476,0,0,0,0,0,0
South-East Asia,Diarrhoea,95 plus,Shigella spp.,383.9374488,110.7138563,982.0622209,78.27792955,7.518275929,230.1072088,0,0,0,0,0,0
Western Pacific,Diarrhoea,EN,Shigella spp.,2.365172456,0.84867026,5.109501894,0.482392443,0.056792797,1.257220363,0,0,0,0,0,0
Western Pacific,Diarrhoea,LN,Shigella spp.,5.31448312,1.821351469,11.37605825,1.089263518,0.123275696,2.94277096,0,0,0,0,0,0
Western Pacific,Diarrhoea,PN,Shigella spp.,77.52964483,27.84405593,157.2323398,15.84866971,1.835953136,42.18853838,31.88406644,11.450868,64.66179972,6.517765416,0.755035727,17.35003641
Western Pacific,Diarrhoea,1 to 4,Shigella spp.,30.36716085,10.07076372,66.06317995,6.213070044,0.76748447,16.81178824,12.75420756,4.229720762,27.74653558,2.609489419,0.322343477,7.060951061
Western Pacific,Diarrhoea,5 to 9,Shigella spp.,4.703148266,1.236605024,11.5038393,0.965404663,0.109279958,2.751541201,0.037986967,0.009987964,0.092915625,0.007797499,0.000882646,0.022223987
Western Pacific,Diarrhoea,10 to 14,Shigella spp.,2.149281996,0.678510929,5.01182633,0.441291815,0.054548734,1.208736248,0,0,0,0,0,0
Western Pacific,Diarrhoea,15 to 19,Shigella spp.,1.433758066,0.450295854,3.386738522,0.293557264,0.034149028,0.824472158,0,0,0,0,0,0
Western Pacific,Diarrhoea,20 to 24,Shigella spp.,1.813260279,0.504726973,4.68496271,0.370466558,0.040597066,1.103927426,0,0,0,0,0,0
Western Pacific,Diarrhoea,25 to 29,Shigella spp.,2.46227104,0.777769441,6.034839252,0.500961253,0.060745525,1.444520014,0,0,0,0,0,0
Western Pacific,Diarrhoea,30 to 34,Shigella spp.,4.392368181,1.24461609,11.68077653,0.892594289,0.10812515,2.623303226,0,0,0,0,0,0
Western Pacific,Diarrhoea,35 to 39,Shigella spp.,3.458972374,1.003008258,8.96497709,0.705020038,0.069764866,2.012629364,0,0,0,0,0,0
Western Pacific,Diarrhoea,40 to 44,Shigella spp.,3.944230723,1.171018765,9.840799608,0.804790801,0.084847724,2.475636997,0,0,0,0,0,0
Western Pacific,Diarrhoea,45 to 49,Shigella spp.,5.398966374,1.46351476,13.61780514,1.095789327,0.107534222,3.126793295,0,0,0,0,0,0
Western Pacific,Diarrhoea,50 to 54,Shigella spp.,8.483708778,2.288613425,20.91980883,1.716415948,0.186837816,4.9520173,0,0,0,0,0,0
Western Pacific,Diarrhoea,55 to 59,Shigella spp.,7.574177918,1.854380081,19.9890948,1.531390865,0.14744102,4.735860592,0,0,0,0,0,0
Western Pacific,Diarrhoea,60 to 64,Shigella spp.,9.795984685,2.430478529,26.37329559,1.973222911,0.195643091,6.07152019,0,0,0,0,0,0
Western Pacific,Diarrhoea,65 to 69,Shigella spp.,16.90168223,4.389895766,43.74139904,3.409142608,0.361429511,9.883280811,0,0,0,0,0,0
Western Pacific,Diarrhoea,70 to 74,Shigella spp.,19.32604016,6.444898495,48.24309439,3.90067816,0.47380705,10.63661316,0,0,0,0,0,0
Western Pacific,Diarrhoea,75 to 79,Shigella spp.,25.11155085,7.23049982,62.59903843,5.063952211,0.545039864,14.49206143,0,0,0,0,0,0
Western Pacific,Diarrhoea,80 to 84,Shigella spp.,29.90731427,9.372127232,72.66845019,6.039015407,0.701638965,16.66842397,0,0,0,0,0,0
Western Pacific,Diarrhoea,85 to 89,Shigella spp.,28.42963433,8.377808732,68.62347134,5.749077991,0.664140483,16.05641716,0,0,0,0,0,0
Western Pacific,Diarrhoea,90 to 94,Shigella spp.,13.17667186,3.843566209,32.49827866,2.670063097,0.273548986,7.653459408,0,0,0,0,0,0
Western Pacific,Diarrhoea,95 plus,Shigella spp.,5.538705579,1.564633158,14.19542091,1.126660058,0.117755935,3.343924164,0,0,0,0,0,0
Africa,Bacterial skin infections,EN,Staphylococcus aureus,274.4637602,1.134898477,1783.423181,60.81462272,0.263456662,432.0804361,0,0,0,0,0,0
Africa,Bacterial skin infections,LN,Staphylococcus aureus,8.893959119,0.050874764,55.12469011,1.968380339,0.011480062,11.52677612,0,0,0,0,0,0
Africa,Bacterial skin infections,PN,Staphylococcus aureus,466.1055604,256.8155318,805.3587373,101.5968706,49.93742102,186.2794085,191.6859117,105.6153875,331.2037807,41.78171305,20.53676439,76.60740673
Africa,Bacterial skin infections,1 to 4,Staphylococcus aureus,382.8969703,186.9431845,744.4752285,83.26344392,35.52842086,173.442149,3.865786719,1.887407151,7.516336441,0.84064054,0.358700403,1.75109862
Africa,Bacterial skin infections,5 to 9,Staphylococcus aureus,41.03896564,9.300413598,119.8895009,8.956793804,1.958555143,26.237843,0,0,0,0,0,0
Africa,Bacterial skin infections,10 to 14,Staphylococcus aureus,51.7248943,15.7953481,128.2035323,11.22865415,3.196576144,28.7858485,0,0,0,0,0,0
Africa,Bacterial skin infections,15 to 19,Staphylococcus aureus,131.8261176,59.65138988,263.8882284,28.17171162,11.57125589,57.31254877,0,0,0,0,0,0
Africa,Bacterial skin infections,20 to 24,Staphylococcus aureus,137.0959935,48.06813364,311.5656339,29.44816012,9.481033021,65.2611921,0,0,0,0,0,0
Africa,Bacterial skin infections,25 to 29,Staphylococcus aureus,82.16057107,28.76127314,193.104541,17.80397398,5.797226992,40.41004953,0,0,0,0,0,0
Africa,Bacterial skin infections,30 to 34,Staphylococcus aureus,99.26070936,44.32873284,208.657776,21.54731492,8.741498588,44.19915553,0,0,0,0,0,0
Africa,Bacterial skin infections,35 to 39,Staphylococcus aureus,91.5046318,33.09711028,225.2088929,19.78998972,6.367234216,45.58947513,0,0,0,0,0,0
Africa,Bacterial skin infections,40 to 44,Staphylococcus aureus,142.017633,56.35144335,323.5639386,30.72825133,11.20072684,66.75680488,0,0,0,0,0,0
Africa,Bacterial skin infections,45 to 49,Staphylococcus aureus,214.0848046,95.57640748,453.1724764,46.15465076,18.27342511,96.55881252,0,0,0,0,0,0
Africa,Bacterial skin infections,50 to 54,Staphylococcus aureus,209.2816906,81.34621447,455.3680123,45.21396773,16.04579563,96.45218984,0,0,0,0,0,0
Africa,Bacterial skin infections,55 to 59,Staphylococcus aureus,317.5325025,112.2521758,713.1582001,68.46176436,22.84969557,154.8019126,0,0,0,0,0,0
Africa,Bacterial skin infections,60 to 64,Staphylococcus aureus,432.7800756,121.8117223,1034.003323,93.53734828,25.95118114,223.0690544,72.70705269,20.46436935,173.7125582,15.71427451,4.359798431,37.47560114
Africa,Bacterial skin infections,65 to 69,Staphylococcus aureus,552.5783605,167.6447168,1225.901383,119.4505005,35.19636866,264.2658975,0,0,0,0,0,0
Africa,Bacterial skin infections,70 to 74,Staphylococcus aureus,377.6933628,111.8629184,860.8682801,81.35126394,22.34123261,186.6726787,0,0,0,0,0,0
Africa,Bacterial skin infections,75 to 79,Staphylococcus aureus,514.9571594,173.5769462,1112.312395,111.9406466,34.25515084,243.9149479,0,0,0,0,0,0
Africa,Bacterial skin infections,80 to 84,Staphylococcus aureus,445.2417828,140.7187019,952.0572108,97.39122353,27.81141689,205.588216,0,0,0,0,0,0
