WHO_region,Disease_presentation,Age_group,Pathogen,Susceptible_mean,Susceptible_lower,Susceptible_upper,associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Europe,Bacterial skin infections,35 to 39,Staphylococcus aureus,2000,1000,5000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Europe,Bacterial skin infections,40 to 44,Staphylococcus aureus,3000,1000,5000,2000,1000,4000,0,0,1000,0,0,0,0,0,0
Europe,Bacterial skin infections,45 to 49,Staphylococcus aureus,3000,1000,7000,2000,1000,5000,1000,0,1000,0,0,0,0,0,0
Europe,Bacterial skin infections,50 to 54,Staphylococcus aureus,3000,1000,6000,2000,1000,5000,1000,0,1000,0,0,0,0,0,0
Europe,Bacterial skin infections,55 to 59,Staphylococcus aureus,4000,2000,10000,3000,1000,8000,1000,0,2000,0,0,0,0,0,0
Europe,Bacterial skin infections,60 to 64,Staphylococcus aureus,5000,2000,13000,4000,1000,10000,1000,0,3000,0,0,0,0,0,0
Europe,Bacterial skin infections,65 to 69,Staphylococcus aureus,6000,2000,13000,5000,1000,10000,1000,0,3000,0,0,0,0,0,0
Europe,Bacterial skin infections,70 to 74,Staphylococcus aureus,3000,1000,7000,2000,1000,6000,1000,0,1000,0,0,0,0,0,0
Europe,Bacterial skin infections,75 to 79,Staphylococcus aureus,3000,1000,7000,2000,1000,6000,1000,0,1000,840,420,2520,420,0,420
Europe,Bacterial skin infections,80 to 84,Staphylococcus aureus,3000,1000,7000,3000,1000,6000,1000,0,1000,0,0,0,0,0,0
Europe,Bacterial skin infections,85 to 89,Staphylococcus aureus,2000,1000,5000,2000,1000,4000,0,0,1000,0,0,0,0,0,0
Europe,Bacterial skin infections,90 to 94,Staphylococcus aureus,1000,1000,3000,1000,0,2000,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,95 plus,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,PN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,1 to 4,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,5 to 9,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,15 to 19,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,20 to 24,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,25 to 29,Staphylococcus aureus,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,30 to 34,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,35 to 39,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,40 to 44,Staphylococcus aureus,1000,0,2000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,45 to 49,Staphylococcus aureus,1000,0,2000,1000,0,2000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,50 to 54,Staphylococcus aureus,1000,0,3000,1000,0,2000,0,0,1000,0,0,0,0,0,0
Europe,Bone and joint infections,55 to 59,Staphylococcus aureus,2000,0,3000,1000,0,3000,0,0,1000,0,0,0,0,0,0
Europe,Bone and joint infections,60 to 64,Staphylococcus aureus,2000,1000,4000,1000,0,3000,0,0,1000,0,0,0,0,0,0
Europe,Bone and joint infections,65 to 69,Staphylococcus aureus,2000,1000,4000,1000,0,3000,0,0,1000,0,0,0,0,0,0
Europe,Bone and joint infections,70 to 74,Staphylococcus aureus,2000,0,4000,1000,0,3000,0,0,1000,0,0,0,0,0,0
Europe,Bone and joint infections,75 to 79,Staphylococcus aureus,1000,0,3000,1000,0,2000,0,0,1000,420,0,840,0,0,420
Europe,Bone and joint infections,80 to 84,Staphylococcus aureus,1000,0,3000,1000,0,2000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,85 to 89,Staphylococcus aureus,1000,0,2000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,90 to 94,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,BSI,EN,Staphylococcus aureus,11000,7000,18000,13000,8000,21000,3000,2000,6000,0,0,0,0,0,0
Europe,BSI,LN,Staphylococcus aureus,9000,6000,13000,10000,6000,14000,2000,1000,4000,0,0,0,0,0,0
Europe,BSI,PN,Staphylococcus aureus,11000,6000,16000,11000,7000,17000,3000,1000,5000,4331.25,2756.25,6693.75,1181.25,393.75,1968.75
Europe,BSI,1 to 4,Staphylococcus aureus,4000,2000,7000,4000,2000,7000,1000,0,2000,1680,840,2940,420,0,840
Europe,BSI,5 to 9,Staphylococcus aureus,4000,2000,7000,3000,2000,6000,1000,0,2000,33.9230769230769,22.6153846153846,67.8461538461538,11.3076923076923,0,22.6153846153846
Europe,BSI,10 to 14,Staphylococcus aureus,3000,2000,6000,3000,1000,5000,1000,0,1000,0,0,0,0,0,0
Europe,BSI,15 to 19,Staphylococcus aureus,5000,2000,9000,4000,2000,7000,1000,0,2000,0,0,0,0,0,0
Europe,BSI,20 to 24,Staphylococcus aureus,8000,4000,13000,6000,3000,11000,1000,1000,3000,0,0,0,0,0,0
Europe,BSI,25 to 29,Staphylococcus aureus,12000,6000,21000,9000,4000,16000,2000,1000,4000,0,0,0,0,0,0
Europe,BSI,30 to 34,Staphylococcus aureus,18000,8000,33000,14000,6000,24000,3000,1000,7000,0,0,0,0,0,0
Europe,BSI,35 to 39,Staphylococcus aureus,23000,11000,41000,17000,8000,30000,4000,2000,8000,0,0,0,0,0,0
Europe,BSI,40 to 44,Staphylococcus aureus,27000,13000,47000,21000,10000,36000,5000,2000,9000,0,0,0,0,0,0
Europe,BSI,45 to 49,Staphylococcus aureus,36000,17000,65000,28000,13000,49000,7000,3000,13000,0,0,0,0,0,0
Europe,BSI,50 to 54,Staphylococcus aureus,56000,29000,92000,43000,23000,72000,10000,5000,18000,0,0,0,0,0,0
Europe,BSI,55 to 59,Staphylococcus aureus,75000,41000,124000,58000,31000,94000,13000,6000,25000,0,0,0,0,0,0
Europe,BSI,60 to 64,Staphylococcus aureus,89000,48000,148000,69000,37000,113000,16000,8000,30000,0,0,0,0,0,0
Europe,BSI,65 to 69,Staphylococcus aureus,94000,56000,147000,72000,43000,112000,17000,8000,29000,0,0,0,0,0,0
Europe,BSI,70 to 74,Staphylococcus aureus,80000,41000,140000,61000,31000,106000,14000,6000,28000,0,0,0,0,0,0
Europe,BSI,75 to 79,Staphylococcus aureus,63000,32000,107000,48000,25000,83000,11000,5000,21000,20160,10500,34860,4620,2100,8820
Europe,BSI,80 to 84,Staphylococcus aureus,59000,32000,98000,45000,24000,76000,10000,5000,19000,0,0,0,0,0,0
Europe,BSI,85 to 89,Staphylococcus aureus,39000,20000,68000,30000,15000,52000,7000,3000,13000,0,0,0,0,0,0
Europe,BSI,90 to 94,Staphylococcus aureus,19000,8000,36000,14000,6000,26000,3000,1000,6000,0,0,0,0,0,0
Europe,BSI,95 plus,Staphylococcus aureus,6000,2000,11000,4000,2000,8000,1000,0,2000,0,0,0,0,0,0
Europe,Cardiac infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,PN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,1 to 4,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,5 to 9,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,15 to 19,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,20 to 24,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,25 to 29,Staphylococcus aureus,2000,1000,2000,1000,1000,2000,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,30 to 34,Staphylococcus aureus,2000,1000,3000,2000,1000,2000,0,0,1000,0,0,0,0,0,0
Europe,Cardiac infections,35 to 39,Staphylococcus aureus,2000,2000,4000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Europe,Cardiac infections,40 to 44,Staphylococcus aureus,3000,2000,4000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Europe,Cardiac infections,45 to 49,Staphylococcus aureus,3000,2000,5000,2000,2000,3000,1000,0,1000,0,0,0,0,0,0
Europe,Cardiac infections,50 to 54,Staphylococcus aureus,4000,3000,6000,3000,2000,5000,1000,0,1000,0,0,0,0,0,0
Europe,Cardiac infections,55 to 59,Staphylococcus aureus,6000,4000,9000,4000,3000,7000,1000,0,2000,0,0,0,0,0,0
Europe,Cardiac infections,60 to 64,Staphylococcus aureus,7000,4000,11000,5000,3000,8000,1000,1000,2000,0,0,0,0,0,0
Europe,Cardiac infections,65 to 69,Staphylococcus aureus,8000,5000,12000,6000,4000,9000,1000,1000,2000,0,0,0,0,0,0
Europe,Cardiac infections,70 to 74,Staphylococcus aureus,7000,5000,11000,5000,3000,8000,1000,1000,2000,0,0,0,0,0,0
Europe,Cardiac infections,75 to 79,Staphylococcus aureus,8000,5000,12000,6000,4000,8000,1000,1000,2000,2520,1680,3360,420,420,840
Europe,Cardiac infections,80 to 84,Staphylococcus aureus,9000,6000,12000,6000,4000,9000,1000,1000,2000,0,0,0,0,0,0
Europe,Cardiac infections,85 to 89,Staphylococcus aureus,7000,4000,10000,5000,3000,7000,1000,1000,2000,0,0,0,0,0,0
Europe,Cardiac infections,90 to 94,Staphylococcus aureus,4000,2000,5000,2000,1000,4000,1000,0,1000,0,0,0,0,0,0
Europe,Cardiac infections,95 plus,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,PN,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,393.75,0,393.75,0,0,0
Europe,CNS infections,1 to 4,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,5 to 9,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,11.3076923076923,0,0,0
Europe,CNS infections,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,15 to 19,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,20 to 24,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,25 to 29,Staphylococcus aureus,1000,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,30 to 34,Staphylococcus aureus,1000,1000,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,35 to 39,Staphylococcus aureus,1000,1000,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,40 to 44,Staphylococcus aureus,1000,1000,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,45 to 49,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,50 to 54,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,55 to 59,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,60 to 64,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,65 to 69,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,70 to 74,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,CNS infections,75 to 79,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,CNS infections,80 to 84,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,85 to 89,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,90 to 94,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Intra-abdominal infections,EN,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Intra-abdominal infections,LN,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,Intra-abdominal infections,PN,Staphylococcus aureus,3000,1000,7000,3000,1000,7000,1000,0,2000,1181.25,393.75,2756.25,393.75,0,787.5
Europe,Intra-abdominal infections,1 to 4,Staphylococcus aureus,2000,1000,3000,2000,1000,3000,0,0,1000,840,420,1260,0,0,420
Europe,Intra-abdominal infections,5 to 9,Staphylococcus aureus,1000,0,1000,1000,0,2000,0,0,0,11.3076923076923,0,22.6153846153846,0,0,0
Europe,Intra-abdominal infections,10 to 14,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Europe,Intra-abdominal infections,15 to 19,Staphylococcus aureus,1000,1000,3000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Europe,Intra-abdominal infections,20 to 24,Staphylococcus aureus,3000,1000,5000,3000,1000,5000,1000,0,1000,0,0,0,0,0,0
Europe,Intra-abdominal infections,25 to 29,Staphylococcus aureus,7000,4000,12000,6000,3000,9000,1000,1000,2000,0,0,0,0,0,0
Europe,Intra-abdominal infections,30 to 34,Staphylococcus aureus,16000,8000,26000,12000,6000,19000,3000,1000,5000,0,0,0,0,0,0
Europe,Intra-abdominal infections,35 to 39,Staphylococcus aureus,25000,12000,40000,17000,9000,28000,4000,2000,8000,0,0,0,0,0,0
Europe,Intra-abdominal infections,40 to 44,Staphylococcus aureus,30000,17000,47000,22000,12000,34000,5000,2000,9000,0,0,0,0,0,0
Europe,Intra-abdominal infections,45 to 49,Staphylococcus aureus,37000,20000,59000,27000,15000,44000,6000,3000,12000,0,0,0,0,0,0
Europe,Intra-abdominal infections,50 to 54,Staphylococcus aureus,41000,24000,61000,31000,18000,46000,7000,4000,12000,0,0,0,0,0,0
Europe,Intra-abdominal infections,55 to 59,Staphylococcus aureus,48000,30000,69000,37000,23000,52000,8000,4000,14000,0,0,0,0,0,0
Europe,Intra-abdominal infections,60 to 64,Staphylococcus aureus,50000,31000,73000,39000,24000,57000,9000,5000,15000,0,0,0,0,0,0
Europe,Intra-abdominal infections,65 to 69,Staphylococcus aureus,43000,29000,60000,34000,23000,47000,8000,4000,13000,0,0,0,0,0,0
Europe,Intra-abdominal infections,70 to 74,Staphylococcus aureus,27000,17000,41000,21000,13000,32000,5000,2000,8000,0,0,0,0,0,0
Europe,Intra-abdominal infections,75 to 79,Staphylococcus aureus,24000,16000,34000,18000,12000,26000,4000,2000,7000,7560,5040,10920,1680,840,2940
Europe,Intra-abdominal infections,80 to 84,Staphylococcus aureus,23000,16000,33000,17000,12000,25000,4000,2000,6000,0,0,0,0,0,0
Europe,Intra-abdominal infections,85 to 89,Staphylococcus aureus,15000,10000,21000,11000,7000,16000,3000,1000,4000,0,0,0,0,0,0
Europe,Intra-abdominal infections,90 to 94,Staphylococcus aureus,8000,5000,11000,5000,3000,8000,1000,1000,2000,0,0,0,0,0,0
Europe,Intra-abdominal infections,95 plus,Staphylococcus aureus,2000,1000,3000,2000,1000,2000,0,0,1000,0,0,0,0,0,0
Europe,LRI and thorax infections,EN,Staphylococcus aureus,21000,13000,33000,29000,18000,45000,7000,3000,12000,0,0,0,0,0,0
Europe,LRI and thorax infections,LN,Staphylococcus aureus,12000,9000,17000,16000,11000,22000,3000,2000,5000,0,0,0,0,0,0
Europe,LRI and thorax infections,PN,Staphylococcus aureus,39000,30000,48000,53000,42000,68000,12000,7000,18000,20868.75,16537.5,26775,4725,2756.25,7087.5
Europe,LRI and thorax infections,1 to 4,Staphylococcus aureus,16000,13000,20000,22000,18000,28000,5000,3000,8000,9240,7560,11760,2100,1260,3360
Europe,LRI and thorax infections,5 to 9,Staphylococcus aureus,7000,6000,8000,8000,7000,10000,2000,1000,3000,90.4615384615385,79.1538461538462,113.076923076923,22.6153846153846,11.3076923076923,33.9230769230769
Europe,LRI and thorax infections,10 to 14,Staphylococcus aureus,4000,3000,5000,5000,4000,6000,1000,1000,2000,0,0,0,0,0,0
Europe,LRI and thorax infections,15 to 19,Staphylococcus aureus,4000,3000,5000,4000,4000,5000,1000,1000,2000,0,0,0,0,0,0
Europe,LRI and thorax infections,20 to 24,Staphylococcus aureus,5000,4000,6000,5000,4000,7000,1000,1000,2000,0,0,0,0,0,0
Europe,LRI and thorax infections,25 to 29,Staphylococcus aureus,9000,7000,10000,8000,7000,9000,2000,1000,3000,0,0,0,0,0,0
Europe,LRI and thorax infections,30 to 34,Staphylococcus aureus,15000,13000,18000,12000,10000,14000,3000,2000,4000,0,0,0,0,0,0
Europe,LRI and thorax infections,35 to 39,Staphylococcus aureus,19000,16000,23000,15000,13000,18000,4000,2000,5000,0,0,0,0,0,0
Europe,LRI and thorax infections,40 to 44,Staphylococcus aureus,21000,18000,26000,17000,14000,21000,4000,3000,6000,0,0,0,0,0,0
Europe,LRI and thorax infections,45 to 49,Staphylococcus aureus,24000,20000,31000,20000,16000,24000,5000,3000,7000,0,0,0,0,0,0
Europe,LRI and thorax infections,50 to 54,Staphylococcus aureus,37000,30000,46000,30000,24000,37000,7000,4000,11000,0,0,0,0,0,0
Europe,LRI and thorax infections,55 to 59,Staphylococcus aureus,48000,37000,64000,39000,30000,52000,9000,5000,14000,0,0,0,0,0,0
Europe,LRI and thorax infections,60 to 64,Staphylococcus aureus,56000,42000,74000,46000,35000,61000,11000,6000,17000,0,0,0,0,0,0
Europe,LRI and thorax infections,65 to 69,Staphylococcus aureus,58000,44000,76000,48000,36000,62000,11000,6000,18000,0,0,0,0,0,0
Europe,LRI and thorax infections,70 to 74,Staphylococcus aureus,69000,50000,97000,56000,40000,79000,13000,7000,21000,0,0,0,0,0,0
Europe,LRI and thorax infections,75 to 79,Staphylococcus aureus,72000,55000,94000,57000,43000,75000,13000,7000,21000,23940,18060,31500,5460,2940,8820
Europe,LRI and thorax infections,80 to 84,Staphylococcus aureus,87000,72000,107000,67000,54000,83000,15000,9000,23000,0,0,0,0,0,0
Europe,LRI and thorax infections,85 to 89,Staphylococcus aureus,79000,67000,95000,59000,48000,71000,13000,8000,20000,0,0,0,0,0,0
Europe,LRI and thorax infections,90 to 94,Staphylococcus aureus,53000,43000,62000,36000,30000,43000,8000,5000,12000,0,0,0,0,0,0
Europe,LRI and thorax infections,95 plus,Staphylococcus aureus,22000,17000,25000,14000,11000,17000,3000,2000,4000,0,0,0,0,0,0
Europe,UTI,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,UTI,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,UTI,PN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,UTI,1 to 4,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,UTI,5 to 9,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,UTI,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,UTI,15 to 19,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,UTI,20 to 24,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Europe,UTI,25 to 29,Staphylococcus aureus,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
Europe,UTI,30 to 34,Staphylococcus aureus,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
Europe,UTI,35 to 39,Staphylococcus aureus,1000,1000,2000,1000,1000,1000,0,0,0,0,0,0,0,0,0
Europe,UTI,40 to 44,Staphylococcus aureus,2000,1000,2000,1000,1000,2000,0,0,0,0,0,0,0,0,0
Europe,UTI,45 to 49,Staphylococcus aureus,2000,1000,3000,2000,1000,2000,0,0,1000,0,0,0,0,0,0
Europe,UTI,50 to 54,Staphylococcus aureus,2000,2000,3000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Europe,UTI,55 to 59,Staphylococcus aureus,3000,2000,5000,3000,2000,4000,1000,0,1000,0,0,0,0,0,0
Europe,UTI,60 to 64,Staphylococcus aureus,4000,3000,6000,3000,2000,5000,1000,0,1000,0,0,0,0,0,0
Europe,UTI,65 to 69,Staphylococcus aureus,5000,3000,7000,3000,2000,5000,1000,0,1000,0,0,0,0,0,0
Europe,UTI,70 to 74,Staphylococcus aureus,4000,2000,6000,3000,2000,4000,1000,0,1000,0,0,0,0,0,0
Europe,UTI,75 to 79,Staphylococcus aureus,4000,3000,6000,3000,2000,4000,1000,0,1000,1260,840,1680,420,0,420
Europe,UTI,80 to 84,Staphylococcus aureus,4000,3000,6000,3000,2000,5000,1000,0,1000,0,0,0,0,0,0
Europe,UTI,85 to 89,Staphylococcus aureus,3000,3000,5000,3000,2000,3000,1000,0,1000,0,0,0,0,0,0
Europe,UTI,90 to 94,Staphylococcus aureus,2000,2000,3000,1000,1000,2000,0,0,0,0,0,0,0,0,0
Europe,UTI,95 plus,Staphylococcus aureus,1000,1000,1000,0,0,1000,0,0,0,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,EN,Staphylococcus aureus,0,0,1000,1000,0,5000,0,0,1000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,LN,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,PN,Staphylococcus aureus,7000,3000,11000,36000,14000,58000,9000,3000,15000,14175,5512.5,22837.5,3543.75,1181.25,5906.25
South-East Asia,Bacterial skin infections,1 to 4,Staphylococcus aureus,5000,2000,7000,21000,10000,34000,5000,2000,9000,8820,4200,14280,2100,840,3780
South-East Asia,Bacterial skin infections,5 to 9,Staphylococcus aureus,1000,1000,2000,6000,3000,11000,1000,1000,3000,67.8461538461538,33.9230769230769,124.384615384615,11.3076923076923,11.3076923076923,33.9230769230769
South-East Asia,Bacterial skin infections,10 to 14,Staphylococcus aureus,2000,1000,3000,7000,4000,12000,2000,1000,3000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,15 to 19,Staphylococcus aureus,2000,1000,4000,9000,5000,15000,2000,1000,4000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,20 to 24,Staphylococcus aureus,2000,1000,4000,9000,5000,17000,2000,1000,4000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,25 to 29,Staphylococcus aureus,2000,1000,4000,7000,4000,14000,2000,1000,3000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,30 to 34,Staphylococcus aureus,3000,1000,4000,10000,5000,18000,2000,1000,4000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,35 to 39,Staphylococcus aureus,3000,2000,6000,12000,6000,22000,3000,1000,5000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,40 to 44,Staphylococcus aureus,4000,2000,8000,14000,7000,26000,3000,1000,7000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,45 to 49,Staphylococcus aureus,5000,3000,11000,18000,9000,37000,4000,2000,9000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,50 to 54,Staphylococcus aureus,5000,2000,12000,19000,8000,39000,5000,2000,10000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,55 to 59,Staphylococcus aureus,7000,2000,17000,25000,9000,55000,6000,2000,14000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,60 to 64,Staphylococcus aureus,9000,3000,21000,32000,11000,72000,8000,2000,19000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,65 to 69,Staphylococcus aureus,9000,3000,21000,36000,12000,79000,9000,3000,20000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,70 to 74,Staphylococcus aureus,5000,2000,11000,19000,6000,43000,4000,1000,11000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,75 to 79,Staphylococcus aureus,4000,1000,10000,16000,5000,37000,4000,1000,9000,6720,2100,15540,1680,420,3780
South-East Asia,Bacterial skin infections,80 to 84,Staphylococcus aureus,3000,1000,7000,11000,4000,25000,3000,1000,6000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,85 to 89,Staphylococcus aureus,2000,1000,3000,6000,2000,12000,1000,0,3000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,90 to 94,Staphylococcus aureus,1000,0,1000,2000,1000,5000,1000,0,1000,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,95 plus,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
South-East Asia,Bone and joint infections,EN,Staphylococcus aureus,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0
South-East Asia,Bone and joint infections,LN,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
South-East Asia,Bone and joint infections,PN,Staphylococcus aureus,0,0,1000,1000,0,2000,0,0,1000,393.75,0,787.5,0,0,393.75
South-East Asia,Bone and joint infections,1 to 4,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
South-East Asia,Bone and joint infections,5 to 9,Staphylococcus aureus,0,0,1000,1000,0,2000,0,0,1000,11.3076923076923,0,22.6153846153846,0,0,11.3076923076923
South-East Asia,Bone and joint infections,10 to 14,Staphylococcus aureus,1000,0,2000,2000,0,6000,0,0,2000,0,0,0,0,0,0
South-East Asia,Bone and joint infections,15 to 19,Staphylococcus aureus,0,0,1000,1000,0,4000,0,0,1000,0,0,0,0,0,0
South-East Asia,Bone and joint infections,20 to 24,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,0,0,0,0,0,0
South-East Asia,Bone and joint infections,25 to 29,Staphylococcus aureus,0,0,1000,1000,0,2000,0,0,1000,0,0,0,0,0,0
South-East Asia,Bone and joint infections,30 to 34,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,0,0,0,0,0,0
South-East Asia,Bone and joint infections,35 to 39,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,0,0,0,0,0,0
