WHO_region,Disease_presentation,Age_group,Pathogen,associated with susceptible (mean),associated with susceptible (lower),associated with susceptible (upper),associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-susceptible (mean),vaccine avertable-susceptible (lower),vaccine avertable-susceptible (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Africa,Cardiac infections,LN,Staphylococcus aureus,0.877403535819312,0.391250302207394,1.95643590982832,3.05812512642292,1.34412072968814,6.48565243085328,0.694010685811312,0.275025552593192,1.45018872899873,0.368509485044111,0.164325126927105,0.821703082127894,1.28441255309763,0.564530706469019,2.72397402095838,0.291484488040751,0.115510732089141,0.609079266179467
Africa,Cardiac infections,PN,Staphylococcus aureus,3.2367228809772,2.0175760972446,5.19609538184986,10.8952050323048,6.6626841569198,17.0471198304386,2.4739389804919,1.34816622872523,4.0508953862508,1.35942361001042,0.847381960842732,2.18236006037694,4.57598611356802,2.79832734590632,7.15979032878421,1.0390543718066,0.566229816064597,1.70137606222534
Africa,Cardiac infections,1 to 4,Staphylococcus aureus,2.07005835047557,0.973398902930033,3.71239097108771,6.94451522398651,3.26305801002039,12.2701682818549,1.55428841226558,0.687869522680608,2.80751244731051,0.869424507199739,0.408827539230614,1.55920420785684,2.91669639407433,1.37048436420856,5.15347067837906,0.652801133151544,0.288905199525855,1.17915522787041
Africa,Cardiac infections,5 to 9,Staphylococcus aureus,1.57468844667808,0.863345561710118,3.00114542047145,4.71632907843384,2.54655231378938,8.99698474123806,1.02618003063179,0.473792395797951,2.04911916431714,0.661369147604794,0.36260513591825,1.26048107659801,1.98085821294221,1.06955197179154,3.77873359131999,0.430995612865352,0.198992806235139,0.860630049013199
Africa,Cardiac infections,10 to 14,Staphylococcus aureus,2.12437631974721,1.37433988796353,3.4452507085107,6.52032696926303,4.15781531263006,10.3280964775599,1.41427593522065,0.761903620601311,2.37024096300057,0.892238054293828,0.577222752944683,1.44700529757449,2.73853732709047,1.74628243130463,4.33780052057516,0.593995892792673,0.319999520652551,0.995501204460239
Africa,Cardiac infections,15 to 19,Staphylococcus aureus,2.39459733836377,1.47912191082973,3.93185526788123,6.86470176355189,4.15616628096778,11.5289239932874,1.4637385296455,0.765714233726445,2.52753136664149,1.00573088211278,0.621231202548487,1.65137921251012,2.88317474069179,1.74558983800647,4.84214807718071,0.61477018245111,0.321599978165107,1.06156317398943
Africa,Cardiac infections,20 to 24,Staphylococcus aureus,2.93600321688682,2.02789044730258,4.40044193847231,8.24882641317413,5.69044041392999,12.4018570862775,1.78303948659145,1.03819756797667,2.80585950564962,1.23312135109246,0.851713987867084,1.84818561415837,3.46450709353314,2.3899849738506,5.20877997623655,0.748876584368409,0.436042978550201,1.17846099237284
Africa,Cardiac infections,25 to 29,Staphylococcus aureus,3.50898896874847,2.52969443549514,4.81962755950784,9.44417051964463,6.73326638747559,12.9462907417519,2.05507524710742,1.25509720150008,3.09500286127659,1.47377536687436,1.06247166290796,2.02424357499329,3.96655161825074,2.82797188273975,5.4374421115358,0.863131603785116,0.527140824630034,1.29990120173617
Africa,Cardiac infections,30 to 34,Staphylococcus aureus,3.41947807842126,2.43049237809987,4.70191554643921,8.98762323450238,6.49196930348197,12.1925790298114,1.96326450627143,1.17878419507343,2.97992073772223,1.43618079293693,1.02080679880195,1.97480452950447,3.774801758491,2.72662710746243,5.12088319252079,0.824571092634001,0.495089361930841,1.25156670984334
Africa,Cardiac infections,35 to 39,Staphylococcus aureus,3.93027791842332,2.84725458647194,5.41829625168202,10.5120943429345,7.54769888719707,14.2769000946684,2.30027017197352,1.42225681849054,3.56426706929583,1.65071672573779,1.19584692631821,2.27568442570645,4.41507962403249,3.17003353262277,5.99629803976073,0.966113472228878,0.597347863766027,1.49699216910425
Africa,Cardiac infections,40 to 44,Staphylococcus aureus,4.08530149594083,2.89065210822144,5.63141787287022,10.8499767937142,7.50912197389292,15.11821967148,2.36826756559712,1.39639994559602,3.55975468286568,1.71582662829515,1.214073885453,2.36519550660549,4.55699025335996,3.15383122903503,6.3496522620216,0.99467237755079,0.586487977150329,1.49509696680359
Africa,Cardiac infections,45 to 49,Staphylococcus aureus,3.71796357666731,2.51004108772387,5.27836996973387,10.0263221440554,6.72997711938724,14.1556743418901,2.17632794790068,1.27057561736973,3.46655332140075,1.56154470220027,1.05421725684403,2.21691538728822,4.21105530050327,2.82659039014264,5.94538322359384,0.914057738118285,0.533641759295287,1.45595239498831
Africa,Cardiac infections,50 to 54,Staphylococcus aureus,5.92545383655072,4.07714506887763,8.29580957823733,16.4526641033209,11.3549591554053,23.0452420092801,3.60787976055051,2.08646586426827,5.692352835239,2.4886906113513,1.7124009289286,3.48424002285968,6.91011892339478,4.76908284527023,9.67900164389764,1.51530949943121,0.876315662992673,2.39078819080038
Africa,Cardiac infections,55 to 59,Staphylococcus aureus,6.94156848676008,4.6107386117646,9.86943929059213,19.0307840737761,12.6188011429936,27.1514903031606,4.17689613084169,2.38232289206196,6.73369205719792,2.91545876443923,1.93651021694113,4.14516450204869,7.99292931098596,5.29989648005731,11.4036259273275,1.75429637495351,1.00057561466602,2.82815066402313
Africa,Cardiac infections,60 to 64,Staphylococcus aureus,7.13282636032067,4.90035438367962,10.0046717746312,19.2826312443437,13.2981231088952,26.8217972593132,4.22670117590137,2.44710319249056,6.60309520369512,2.99578707133468,2.05814884114544,4.2019621453451,8.09870512262435,5.58521170573598,11.2651548489115,1.77521449387858,1.02778334084604,2.77329998555195
Africa,Cardiac infections,65 to 69,Staphylococcus aureus,8.40270856515396,5.98280852694179,11.7457398995816,23.1163798540159,16.2661058887332,32.1746382445647,5.08728955749967,3.02848296864696,7.80046733716375,3.52913759736466,2.51277958131555,4.93321075782427,9.70887953868668,6.83176447326794,13.5133480627172,2.13666161414986,1.27196284683172,3.27619628160877
Africa,Cardiac infections,70 to 74,Staphylococcus aureus,8.16336030150957,5.83662661165019,11.4380668887352,22.5259520221008,15.8804230229832,30.827098032797,4.92724468762659,2.90962165891019,7.56911630164352,3.42861132663402,2.45138317689308,4.80398809326878,9.46089984928233,6.66977766965294,12.9473811737747,2.06944276880317,1.22204109674228,3.17902884669028
Africa,Cardiac infections,75 to 79,Staphylococcus aureus,8.31462030628646,5.82052382455907,11.6968801432723,23.2909370621325,16.5494883119345,31.8660009490545,5.12155380785569,3.06703065930027,7.88341150573908,3.49214052864031,2.44462000631481,4.91268966017437,9.78219356609565,6.95078509101249,13.3837203986029,2.15105259929939,1.28815287690611,3.31103283241041
Africa,Cardiac infections,80 to 84,Staphylococcus aureus,7.77534565102718,5.40085024068994,10.8983682998066,20.6089646566722,14.3846646019199,28.1668738630088,4.54120914279281,2.66872623028436,6.94019165567324,3.26564517343142,2.26835710108977,4.57731468591877,8.65576515580232,6.04155913280636,11.8300870224637,1.90730783997298,1.12086501671943,2.91488049538276
Africa,Cardiac infections,85 to 89,Staphylococcus aureus,5.58681718445283,3.81778420682452,7.85778803588717,14.210536056329,9.73937955696413,19.3451415985763,3.15573907626001,1.9120039230589,4.79166566792495,2.34646321747019,1.6034693668663,3.30027097507261,5.96842514365818,4.09053941392493,8.12495947140205,1.3254104120292,0.803041647684738,2.01249958052848
Africa,Cardiac infections,90 to 94,Staphylococcus aureus,2.64473858457341,1.63668303064265,4.20487167995022,6.55593597318656,4.14347291654436,10.0388300405956,1.4578904702798,0.78507058432096,2.38094717799478,1.11079020552083,0.687406872869913,1.76604610557909,2.75349310873836,1.74025862494863,4.21630861705015,0.612313997517516,0.329729645414803,0.999997814757807
Africa,Cardiac infections,95 plus,Staphylococcus aureus,0.712593662574534,0.385548159769659,1.38134165774256,1.78103815288105,1.00575856217439,3.30670741036593,0.396407221957529,0.194584487403533,0.784876007443187,0.299289338281304,0.161930227103257,0.580163496251875,0.748036024210041,0.422418596113244,1.38881711235369,0.166491033222162,0.0817254847094839,0.329647923126139
Africa,Intra-abdominal infections,EN,Staphylococcus aureus,44.6471658287999,24.7256925257057,72.4910224763335,159.47256121429,88.2221475906544,264.597999413719,35.5617961070084,17.9210764606734,61.9261121167363,18.751809648096,10.3847908607964,30.4462294400601,66.9784757100018,37.0533019880748,111.131159753762,14.9359543649435,7.52685211348283,26.0089670890292
Africa,Intra-abdominal infections,LN,Staphylococcus aureus,32.2900273432688,16.7154286811591,57.4492766258522,119.525708923139,61.3321566259612,212.080271621012,26.8705238045625,12.5443677001917,49.1374717838175,13.5618114841729,7.02048004608682,24.1286961828579,50.2007977477184,25.7595057829037,89.073714080825,11.2856199979162,5.26863443408051,20.6377381492033
Africa,Intra-abdominal infections,PN,Staphylococcus aureus,177.224916402399,85.5374159395343,323.630679749604,651.626047088109,315.235964361708,1171.76948051853,145.918451868702,64.7847975489614,274.592708342345,74.4344648890076,35.9257146946044,135.924885494834,273.682939777006,132.399105031917,492.143181817783,61.2857497848548,27.2096149705638,115.328937503785
Africa,Intra-abdominal infections,1 to 4,Staphylococcus aureus,218.10823533346,107.658020891077,383.682625760021,813.744365268727,408.583709714673,1450.70058953509,183.455547136622,84.3461701058766,327.132172787943,91.6054588400532,45.2163687742523,161.146702819209,341.772633412865,171.605158080163,609.294247604738,77.0513297973812,35.4253914444682,137.395512570936
Africa,Intra-abdominal infections,5 to 9,Staphylococcus aureus,68.7579716324444,36.3541322319241,113.012032391462,231.143923691892,122.695826776565,392.204013605048,50.9306332957707,25.1233409532327,94.4129173728517,28.8783480856266,15.2687355374081,47.465053604414,97.0804479505946,51.5322472461573,164.72568571412,21.3908659842237,10.5518032003577,39.6534252965977
Africa,Intra-abdominal infections,10 to 14,Staphylococcus aureus,67.072455200396,37.9151108132942,105.955187176955,220.054094889367,126.506597606617,351.721999915735,48.0861570345719,25.1963173916143,84.8176231672539,28.1704311841663,15.9243465415836,44.5011786143211,92.4227198535342,53.1327709947792,147.723239964609,20.1961859545202,10.582453304478,35.6234017302466
Africa,Intra-abdominal infections,15 to 19,Staphylococcus aureus,121.322766727278,61.6043877218087,207.074932157056,380.54032459287,198.158312601341,644.953997250824,82.3527695927175,40.4518547876767,152.709948309237,50.9555620254568,25.8738428431597,86.9714715059635,159.826936329005,83.2264912925632,270.880678845346,34.5881632289414,16.9897790108242,64.1381782898795
Africa,Intra-abdominal infections,20 to 24,Staphylococcus aureus,115.204826873912,52.6335135680698,210.377102757303,354.287271471511,165.124048155376,655.777407168574,76.6968281633663,33.7072561881388,150.183531506298,48.386027287043,22.1060756985893,88.3583831580672,148.800654018035,69.3521002252579,275.426511010801,32.2126678286138,14.1570475990183,63.0770832326452
Africa,Intra-abdominal infections,25 to 29,Staphylococcus aureus,111.564327274085,48.9968587786115,211.180880762239,340.198648886859,152.007354284656,647.55637568017,74.0064421409235,31.7654376645983,153.211659624894,46.8570174551157,20.5786806870168,88.6959699201404,142.883432532481,63.8430887995555,271.973677785671,31.0827056991879,13.3414838191313,64.3488970424555
Africa,Intra-abdominal infections,30 to 34,Staphylococcus aureus,121.608764944016,53.5854123103786,235.248530966046,364.553212021856,162.204080747877,692.974944144044,79.351531367268,34.0759461210006,165.735346589453,51.0756812764867,22.505873170359,98.8043830057393,153.11234904918,68.1257139141083,291.049476540498,33.3276431742526,14.3118973708203,69.6088455675703
Africa,Intra-abdominal infections,35 to 39,Staphylococcus aureus,156.974876871466,67.9299154737689,287.930653981227,473.098694287674,208.498756550539,872.921946340886,102.967674607853,44.0983064929217,206.571763516544,65.9294482860157,28.5305644989829,120.930874672115,198.701451600823,87.5694777512264,366.627217463172,43.2464233352983,18.5212887270271,86.7601406769485
Africa,Intra-abdominal infections,40 to 44,Staphylococcus aureus,235.849200700203,112.976266727976,407.017788234004,714.327295799435,343.963036696925,1266.96422883872,154.410439371433,72.2598768679138,293.106633871076,99.0566642940853,47.4500320257499,170.947471058282,300.017464235763,144.464475412708,532.124976112262,64.8523845360019,30.3491482845238,123.104786225852
Africa,Intra-abdominal infections,45 to 49,Staphylococcus aureus,312.492260548351,151.96969529852,535.496836466117,956.15438321466,467.667101002283,1646.91259742245,207.168799317043,101.414269542978,384.671054257265,131.246749430307,63.8272720253784,224.908671315769,401.584840950157,196.420182420959,691.703290917429,87.0108957131581,42.5939932080508,161.561842788051
Africa,Intra-abdominal infections,50 to 54,Staphylococcus aureus,331.844222783264,174.255480015079,550.109005542094,1008.0478683809,528.870755197013,1691.94571170019,218.313382443,111.733476731337,392.295838241506,139.374573568971,73.1873016063332,231.045782327679,423.380104719978,222.125717182745,710.61719891408,91.69162062606,46.9280602271615,164.764252061433
Africa,Intra-abdominal infections,55 to 59,Staphylococcus aureus,427.449388372611,242.490308296998,674.552791389753,1296.46878188298,749.49826573737,2077.953309287,281.396253986444,152.66139732934,488.127310570456,179.528743116497,101.845929484739,283.312172383696,544.516888390852,314.789271609695,872.74038990054,118.186426674306,64.1177868783228,205.013470439591
Africa,Intra-abdominal infections,60 to 64,Staphylococcus aureus,549.245287882368,322.558308659592,844.16368061441,1671.96368409874,1002.41287205151,2607.41750896876,363.822030200843,202.385659738338,617.668587594837,230.683020910595,135.474489637029,354.548745858052,702.224747321471,421.013406261634,1095.11535376688,152.805252684354,85.001977090102,259.420806789832
Africa,Intra-abdominal infections,65 to 69,Staphylococcus aureus,588.877579955301,368.254506804632,865.649312284535,1777.15470677997,1119.43734275986,2646.19839922728,383.850797654413,222.783765170355,628.882693153279,247.328583581226,154.666892857945,363.572711159505,746.404976847587,470.163683959141,1111.40332767546,161.217335014853,93.5691813715491,264.130731124377
Africa,Intra-abdominal infections,70 to 74,Staphylococcus aureus,399.952076143254,238.237740961118,615.519896555555,1213.40714774176,727.629883326277,1895.38214158686,262.494221227612,142.706329592255,440.922922547995,167.979871980167,100.05985120367,258.518356553333,509.631002051539,305.604550997036,796.060499466481,110.247572915597,59.9366584287471,185.187627470158
Africa,Intra-abdominal infections,75 to 79,Staphylococcus aureus,382.081317131969,241.52452510799,579.860275403262,1201.23032698446,758.903988529474,1835.53367617813,262.888721595235,146.320052608331,441.126283626022,160.474153195427,101.440300545356,243.54131566937,504.516737333473,318.739675182379,770.924143994815,110.413263069999,61.454422095499,185.273039122929
Africa,Intra-abdominal infections,80 to 84,Staphylococcus aureus,314.552113566961,202.14498216765,468.56255392642,982.097390096305,624.189352303925,1480.98471634246,215.509469832852,120.236774763961,351.137206635988,132.111887698124,84.900892510413,196.796272649096,412.480903840448,262.159527967649,622.013580863833,90.5139773297979,50.4994454008636,147.477626787115
Africa,Intra-abdominal infections,85 to 89,Staphylococcus aureus,183.732648636598,117.11671950667,272.970787676744,561.585332786888,359.52821570911,849.013200108631,123.791320564646,69.9499502130857,202.034791250268,77.1677124273711,49.1890221928014,114.647730824233,235.865839770493,151.001850597826,356.585544045625,51.9923546371513,29.378979089496,84.8546123251125
Africa,Intra-abdominal infections,90 to 94,Staphylococcus aureus,68.3178601813948,42.2072319400542,104.415484745663,214.730336642535,133.983983955957,332.343103239688,47.5414991519138,26.1593664263601,79.0600812155349,28.6935012761858,17.7270374148228,43.8545035931785,90.1867413898647,56.2732732615019,139.584103360669,19.9674296438038,10.9869338990712,33.2052341105247
Africa,Intra-abdominal infections,95 plus,Staphylococcus aureus,18.8591942756531,10.8306856855139,29.5904275917971,62.3852921818446,35.4467852113108,99.2442625720896,13.8788420836528,7.28102782432799,23.6058001515359,7.9208615957743,4.54888798791584,12.4279795885548,26.2018227163747,14.8876497887505,41.6825902802776,5.82911367513418,3.05803168621776,9.91443606364508
Africa,LRI and thorax infections,EN,Staphylococcus aureus,4911.20500202651,3412.84640473976,6769.88889873828,16509.8892495129,11497.324417267,22643.9552677648,3646.66428494134,2163.7509414912,5614.79959880663,2062.70610085113,1433.3954899907,2843.35333747008,6934.15348479542,4828.87625525214,9510.46121246121,1531.59899967536,908.775395426304,2358.21583149878
Africa,LRI and thorax infections,LN,Staphylococcus aureus,916.496813256026,660.345376327911,1263.05188065903,3251.51260760407,2376.85722158188,4459.4968465065,725.517557998929,434.218434751781,1098.05403759678,384.928661567531,277.345058057723,530.481789876793,1365.63529519371,998.280033064389,1872.98867553273,304.71737435955,182.371742595748,461.182695790648
Africa,LRI and thorax infections,PN,Staphylococcus aureus,4214.63500881496,3122.99240032348,5607.20261018013,14576.9539190776,10989.3511304312,19067.8860381447,3223.1738650279,1974.58865157604,4669.38179521453,1770.14670370228,1311.65680813586,2355.02509627565,6122.32064601259,4615.5274747811,8008.51213602078,1353.73302331172,829.327233661937,1961.1403539901
Africa,LRI and thorax infections,1 to 4,Staphylococcus aureus,2887.66934885535,2047.33998703041,4013.01679676935,10362.240056844,7359.6285132282,14109.2609739371,2317.06770946065,1346.53908667041,3538.90021806441,1212.82112651925,859.882794552772,1685.46705464313,4352.14082387448,3091.04397555584,5925.88960905358,973.168437973473,565.546416401572,1486.33809158705
Africa,LRI and thorax infections,5 to 9,Staphylococcus aureus,426.497819991997,318.604412632389,563.011949976226,1261.67760514048,964.723388835362,1636.36590420716,268.400476094935,172.350117005817,392.009911370021,179.129084396639,133.813853305603,236.465018990015,529.904594159002,405.183823310852,687.273679767007,112.728199959873,72.3870491424431,164.644162775409
Africa,LRI and thorax infections,10 to 14,Staphylococcus aureus,228.628077372361,177.370906461249,291.93583749247,667.063826943881,525.987932448271,836.126361892956,140.532272804518,92.667996453228,197.811922153218,96.0237924963916,74.4957807137246,122.613051746837,280.16680731643,220.914931628274,351.173071995042,59.0235545778976,38.9205585103558,83.0810073043516
Africa,LRI and thorax infections,15 to 19,Staphylococcus aureus,240.802457273155,185.501776708946,308.461213263531,676.487901751342,529.919055342216,851.580404106436,141.316432092983,92.5088494460222,199.936428667112,101.137032054725,77.9107462177573,129.553709570683,284.124918735564,222.566003243731,357.663769724703,59.3529014790529,38.8537167673293,83.973300040187
Africa,LRI and thorax infections,20 to 24,Staphylococcus aureus,257.151334345942,199.602748279691,323.695885078929,706.417748888551,557.801708579537,885.550825256082,148.006622876625,97.1982170889183,206.517543478196,108.003560425296,83.8331542774702,135.95227173315,296.695454533191,234.276717603406,371.931346607554,62.1627816081825,40.8232511773457,86.7373682608423
Africa,LRI and thorax infections,25 to 29,Staphylococcus aureus,289.507419212499,229.763197450116,364.713051438272,783.460243128459,631.713354391517,963.822485146254,165.770743121303,107.240804258815,233.514955111955,121.59311606925,96.5005429290487,153.179481604074,329.053302113953,265.319608844437,404.805443761427,69.6237121109473,45.0411377887023,98.0762811470211
Africa,LRI and thorax infections,30 to 34,Staphylococcus aureus,313.520579113738,250.657698885744,390.91045228034,827.432499485887,673.537751401826,1017.08549288687,175.710568426829,114.65892312271,250.328800315689,131.67864322777,105.276233532012,164.182389957743,347.521649784073,282.885855588767,427.175907012485,73.7984387392682,48.1567477115382,105.138096132589
Africa,LRI and thorax infections,35 to 39,Staphylococcus aureus,357.192259939503,288.396024519867,444.743653535858,939.953302532787,767.565140258908,1150.21720787497,199.045911890363,130.47943119229,279.275827734082,150.020749174591,121.126330298344,186.79233448506,394.780387063771,322.377358908741,483.091227307487,83.5992829939525,54.8013611007618,117.295847648314
Africa,LRI and thorax infections,40 to 44,Staphylococcus aureus,432.080241371571,339.647425874479,540.462413959219,1145.8103619834,921.606094794224,1427.18056037477,241.479690753029,157.192017551326,338.017273189786,181.47370137606,142.651918867281,226.994213862872,481.240352033028,387.074559813574,599.415835357403,101.421470116272,66.0206473715569,141.96725473971
Africa,LRI and thorax infections,45 to 49,Staphylococcus aureus,532.626054830179,419.263894512998,673.728215237295,1427.51320352088,1132.9818668839,1782.82279555406,301.045392617246,197.800475782629,422.17622832761,223.702943028675,176.090835695459,282.965850399664,599.55554547877,475.852384091238,748.785574132705,126.439064899243,83.0761998287042,177.314015897596
Africa,LRI and thorax infections,50 to 54,Staphylococcus aureus,803.691367932689,640.152809516694,1001.50881738584,2171.419443748,1742.30929689273,2678.11110424711,459.648338290886,297.677463307254,641.718206344489,337.550374531729,268.864179997012,420.633703302053,911.99616637416,731.769904694947,1124.80666378379,193.052302082172,125.024534589047,269.521646664685
Africa,LRI and thorax infections,55 to 59,Staphylococcus aureus,1031.10950664612,820.907725480815,1285.53126933885,2775.56494917288,2249.79724496853,3412.716461914,588.026404482142,382.928837904024,828.84097603023,433.06599279137,344.781244701942,539.923133122317,1165.73727865261,944.914842886782,1433.34091400388,246.9710898825,160.83011191969,348.113209932697
Africa,LRI and thorax infections,60 to 64,Staphylococcus aureus,1394.11788407506,1124.77356084157,1731.20391493891,3722.04560836394,3050.13573659947,4549.88329503284,788.960658520224,517.050670229873,1103.51341221044,585.529511311525,472.404895553459,727.105644274342,1563.25915551285,1281.05700937178,1910.95098391379,331.363476578494,217.161281496547,463.475633128385
Africa,LRI and thorax infections,65 to 69,Staphylococcus aureus,1581.53233523353,1287.70299459628,1940.09665479641,4274.48577591405,3510.64257906389,5152.11264982943,907.55795629716,599.369614461255,1253.79100557799,664.243580798082,540.835257730438,814.840595014492,1795.2840258839,1474.46988320683,2163.88731292836,381.174341644807,251.735238073727,526.592222342756
Africa,LRI and thorax infections,70 to 74,Staphylococcus aureus,1910.44580530284,1508.274983154,2396.85863991185,5227.94922800442,4179.89820961609,6527.17103206065,1108.1981209907,731.942291989226,1581.81146953441,802.387238227193,633.47549292468,1006.68062876298,2195.73867576186,1755.55724803876,2741.41183346547,465.443210816094,307.415762635475,664.360817204452
Africa,LRI and thorax infections,75 to 79,Staphylococcus aureus,2040.28196880518,1643.01198545666,2533.43510622484,5775.5290209885,4720.39757446874,7010.22821148939,1233.41523792714,818.449491407833,1741.6312214754,856.918426898176,690.065033891797,1064.04274461443,2425.72218881517,1982.56698127687,2944.29584882554,518.034399929399,343.74878639129,731.485113019668
Africa,LRI and thorax infections,80 to 84,Staphylococcus aureus,1921.62244331827,1581.46376930441,2317.08951034206,5399.329453536,4513.6864685088,6373.37098650173,1158.57990175595,772.709787807733,1612.93936582663,807.081426193673,664.214783107852,973.177594343665,2267.71837048512,1895.7483167737,2676.81581433073,486.603558737499,324.538110879248,677.434533647185
Africa,LRI and thorax infections,85 to 89,Staphylococcus aureus,1333.99978224654,1078.75329867931,1636.20473747615,3714.62451363971,3026.78707253744,4452.5648179629,803.714410166711,529.238408166962,1132.69850628022,560.279908543547,453.07638544531,687.205989739983,1560.14229572868,1271.25057046572,1870.07722354442,337.560052270019,222.280131430124,475.733372637692
Africa,LRI and thorax infections,90 to 94,Staphylococcus aureus,600.890597694478,475.296668698493,751.448605346299,1712.76128560587,1352.80228560414,2089.3386346842,371.91323642733,242.661863135121,521.464900791281,252.374051031681,199.624600853367,315.608414245446,719.359739954465,568.176959953739,877.522226567364,156.203559299479,101.917982516751,219.015258332338
Africa,LRI and thorax infections,95 plus,Staphylococcus aureus,211.056088097826,164.83113232325,266.223474679223,630.476615993542,489.291521694009,772.922463923521,137.605429787712,87.9705151623662,193.85901862086,88.6435570010869,69.229075575765,111.813859365274,264.800178717288,205.502439111484,324.627434847879,57.794280510839,36.9476163681938,81.4207878207612
Africa,UTI,EN,Staphylococcus aureus,2.06966228505708,0.868400330027698,4.55051433064732,6.6444514698324,2.82932028300184,14.2449886743635,1.43376505938593,0.573004243174744,3.08132251805986,0.869258159723973,0.364728138611633,1.91121601887187,2.79066961732961,1.18831451886077,5.98289524323267,0.602181324942091,0.240661782133392,1.29415545758514
Africa,UTI,LN,Staphylococcus aureus,1.18354713092943,0.57017418227983,2.54485623625847,4.0349820520875,1.94842078468911,8.44002342302254,0.890554353979198,0.388636103948115,1.78130456821331,0.497089794990361,0.239473156557529,1.06883961922856,1.69469246187675,0.818336729569426,3.54480983766947,0.374032828671263,0.163227163658208,0.74814791864959
Africa,UTI,PN,Staphylococcus aureus,8.1115009588775,5.12556151788034,12.8279941027317,29.1347835624096,18.5609644999169,44.9242646555111,6.58638476923233,3.58771846463361,10.4105829792371,3.40683040272855,2.15273583750974,5.38775752314731,12.236609096212,7.7956050899651,18.8681911553147,2.76628160307758,1.50684175514612,4.37244485127958
Africa,UTI,1 to 4,Staphylococcus aureus,6.64524401672768,3.36744720913813,11.6581928899984,23.8479623398145,11.8745033658107,40.8559101476469,5.36627478322751,2.32792437589365,9.68037375819669,2.79100248702563,1.41432782783801,4.89644101379933,10.0161441827221,4.98729141364049,17.1594822620117,2.25383540895555,0.977728237875333,4.06575697844261
Africa,UTI,5 to 9,Staphylococcus aureus,2.76498340723496,1.735287202128,4.38797264893542,8.97756523865983,5.68320676357706,14.3128142015416,1.9689561187939,1.08551748250939,3.217317247471,1.16129303103868,0.72882062489376,1.84294851255288,3.77057740023713,2.38694684070236,6.01138196464747,0.826961569893438,0.455917342653944,1.35127324393782
Africa,UTI,10 to 14,Staphylococcus aureus,1.77704868323948,1.06909105392652,2.83521159576752,5.48017738728904,3.3183015527007,8.51645433126491,1.17247522022685,0.633738080642222,1.93475461543718,0.746360446960582,0.449018242649138,1.19078887022236,2.3016745026614,1.39368665213429,3.57691081913126,0.492439592495277,0.266169993869733,0.812596938483616
Africa,UTI,15 to 19,Staphylococcus aureus,5.43847982211244,3.27465329614964,8.72021956398904,16.9505980255693,10.2659509677558,26.3301994721384,3.63917224443581,1.98390924672053,5.83456669104052,2.28416152528722,1.37535438438285,3.6624922168754,7.11925117073911,4.31169940645744,11.0586837782981,1.52845234266304,0.833241883622623,2.45051801023702
Africa,UTI,20 to 24,Staphylococcus aureus,10.8912273959369,7.4865241159678,15.8290075478962,32.9095841964188,22.7998476280444,46.3844580195296,6.94893326303263,4.19582795801076,10.3975204873998,4.5743155062935,3.14434012870648,6.6481831701164,13.8220253624959,9.57593600377865,19.4814723682024,2.9185519704737,1.76224774236452,4.36695860470792
Africa,UTI,25 to 29,Staphylococcus aureus,3.55587482048821,2.0427815067278,5.85391294091912,10.0669881890843,5.58746926739298,16.3648152808493,2.17321865584827,1.07357184231825,3.70552979095613,1.49346742460505,0.857968232825676,2.45864343518603,4.22813503941541,2.34673709230505,6.87322241795671,0.912751835456273,0.450900173773665,1.55632251220157
Africa,UTI,30 to 34,Staphylococcus aureus,6.16069765132495,3.82242092113138,9.46327358817173,17.7617771220058,10.7735438486193,26.7301610300803,3.82677492637581,2.07825285199184,6.13075097401758,2.58749301355648,1.60541678687518,3.97457490703213,7.45994639124244,4.52488841642011,11.2266676326337,1.60724546907784,0.872866197836573,2.57491540908738
Africa,UTI,35 to 39,Staphylococcus aureus,6.60921471254158,4.02317268878004,10.2833693252199,19.0569731955055,11.5453486445383,28.9268979368338,4.11822853524634,2.26211795437165,6.58944797262569,2.77587017926746,1.68973252928762,4.31901511659236,8.00392874211231,4.84904643070609,12.1492971334702,1.72965598480346,0.950089540836093,2.76756814850279
Africa,UTI,40 to 44,Staphylococcus aureus,8.11286870541888,4.798193728878,12.4876979710242,23.4539567219874,13.8620496680215,35.4905615109236,5.09059283401114,2.85073161893923,8.15478608354515,3.40740485627593,2.01524136612876,5.24483314783016,9.85066182323471,5.82206086056903,14.9060358345879,2.13804899028468,1.19730727995448,3.42501015508896
Africa,UTI,45 to 49,Staphylococcus aureus,11.02416724621,6.31196730226857,17.7133036943641,32.1505098933676,18.0026078555047,51.1136119863825,6.94798996174171,3.58708848242956,11.3561435439203,4.6301502434082,2.6510262669528,7.43958755163292,13.5032141552144,7.56109529931197,21.4677170342807,2.91815578393152,1.50657716262042,4.76958028844653
Africa,UTI,50 to 54,Staphylococcus aureus,19.3008555846029,12.4557800191162,28.2289751993884,57.1850612896854,36.5920321937705,81.938291068058,12.271010789796,7.02428557029842,19.0373779340459,8.10635934553322,5.2314276080288,11.8561695837431,24.0177257416679,15.3686535213836,34.4140822485844,5.15382453171432,2.95019993952534,7.99569873229928
