WHO_region,Disease_presentation,Age_group,Pathogen,Susceptible_mean,Susceptible_lower,Susceptible_upper,associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Americas,Intra-abdominal infections,60 to 64,Staphylococcus aureus,32000,20000,46000,58000,37000,83000,14000,8000,23000,24360,15540,34860,5880,3360,9660
Americas,Intra-abdominal infections,65 to 69,Staphylococcus aureus,28000,19000,38000,50000,35000,68000,13000,7000,20000,21000,14700,28560,5460,2940,8400
Americas,Intra-abdominal infections,70 to 74,Staphylococcus aureus,19000,12000,28000,33000,22000,49000,8000,4000,14000,13860,9240,20580,3360,1680,5880
Americas,Intra-abdominal infections,75 to 79,Staphylococcus aureus,15000,10000,21000,26000,18000,37000,7000,4000,11000,10920,7560,15540,2940,1680,4620
Americas,Intra-abdominal infections,80 to 84,Staphylococcus aureus,11000,7000,15000,19000,13000,26000,5000,3000,8000,7980,5460,10920,2100,1260,3360
Americas,Intra-abdominal infections,85 to 89,Staphylococcus aureus,7000,5000,10000,12000,8000,17000,3000,2000,5000,5040,3360,7140,1260,840,2100
Americas,Intra-abdominal infections,90 to 94,Staphylococcus aureus,3000,2000,5000,6000,3000,8000,1000,1000,2000,2520,1260,3360,420,420,840
Americas,Intra-abdominal infections,95 plus,Staphylococcus aureus,1000,1000,2000,2000,1000,3000,1000,0,1000,840,420,1260,420,0,420
Americas,LRI and thorax infections,EN,Staphylococcus aureus,43000,23000,70000,82000,45000,131000,21000,10000,37000,34440,18900,55020,8820,4200,15540
Americas,LRI and thorax infections,LN,Staphylococcus aureus,13000,8000,18000,24000,16000,34000,6000,3000,10000,10080,6720,14280,2520,1260,4200
Americas,LRI and thorax infections,PN,Staphylococcus aureus,53000,39000,72000,103000,76000,135000,26000,15000,41000,43260,31920,56700,10920,6300,17220
Americas,LRI and thorax infections,1 to 4,Staphylococcus aureus,19000,14000,26000,38000,29000,50000,10000,6000,15000,15960,12180,21000,4200,2520,6300
Americas,LRI and thorax infections,5 to 9,Staphylococcus aureus,7000,5000,8000,13000,10000,16000,3000,2000,5000,5460,4200,6720,1260,840,2100
Americas,LRI and thorax infections,10 to 14,Staphylococcus aureus,5000,4000,6000,10000,8000,12000,2000,1000,4000,4200,3360,5040,840,420,1680
Americas,LRI and thorax infections,15 to 19,Staphylococcus aureus,6000,5000,8000,12000,9000,15000,3000,2000,5000,5040,3780,6300,1260,840,2100
Americas,LRI and thorax infections,20 to 24,Staphylococcus aureus,8000,6000,10000,15000,12000,19000,4000,2000,6000,6300,5040,7980,1680,840,2520
Americas,LRI and thorax infections,25 to 29,Staphylococcus aureus,9000,7000,12000,17000,14000,21000,4000,3000,6000,7140,5880,8820,1680,1260,2520
Americas,LRI and thorax infections,30 to 34,Staphylococcus aureus,11000,8000,14000,20000,16000,25000,5000,3000,7000,8400,6720,10500,2100,1260,2940
Americas,LRI and thorax infections,35 to 39,Staphylococcus aureus,13000,10000,17000,24000,19000,30000,6000,3000,9000,10080,7980,12600,2520,1260,3780
Americas,LRI and thorax infections,40 to 44,Staphylococcus aureus,16000,13000,20000,29000,24000,36000,7000,4000,11000,12180,10080,15120,2940,1680,4620
Americas,LRI and thorax infections,45 to 49,Staphylococcus aureus,19000,15000,25000,35000,28000,45000,9000,5000,13000,14700,11760,18900,3780,2100,5460
Americas,LRI and thorax infections,50 to 54,Staphylococcus aureus,32000,25000,40000,58000,47000,73000,14000,8000,21000,24360,19740,30660,5880,3360,8820
Americas,LRI and thorax infections,55 to 59,Staphylococcus aureus,41000,32000,55000,75000,58000,99000,19000,11000,29000,31500,24360,41580,7980,4620,12180
Americas,LRI and thorax infections,60 to 64,Staphylococcus aureus,49000,37000,65000,90000,69000,118000,22000,13000,34000,37800,28980,49560,9240,5460,14280
Americas,LRI and thorax infections,65 to 69,Staphylococcus aureus,54000,42000,69000,97000,76000,124000,24000,14000,37000,40740,31920,52080,10080,5880,15540
Americas,LRI and thorax infections,70 to 74,Staphylococcus aureus,65000,48000,88000,117000,88000,157000,29000,16000,46000,49140,36960,65940,12180,6720,19320
Americas,LRI and thorax infections,75 to 79,Staphylococcus aureus,62000,48000,80000,112000,88000,142000,28000,16000,42000,47040,36960,59640,11760,6720,17640
Americas,LRI and thorax infections,80 to 84,Staphylococcus aureus,57000,47000,70000,103000,84000,125000,25000,15000,38000,43260,35280,52500,10500,6300,15960
Americas,LRI and thorax infections,85 to 89,Staphylococcus aureus,46000,38000,57000,82000,67000,98000,21000,12000,30000,34440,28140,41160,8820,5040,12600
Americas,LRI and thorax infections,90 to 94,Staphylococcus aureus,28000,22000,34000,49000,39000,59000,12000,7000,18000,20580,16380,24780,5040,2940,7560
Americas,LRI and thorax infections,95 plus,Staphylococcus aureus,13000,10000,16000,24000,19000,29000,6000,3000,9000,10080,7980,12180,2520,1260,3780
Americas,UTI,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,UTI,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,UTI,PN,Staphylococcus aureus,1000,0,1000,1000,1000,2000,0,0,1000,420,420,840,0,0,420
Americas,UTI,1 to 4,Staphylococcus aureus,0,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Americas,UTI,5 to 9,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Americas,UTI,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,UTI,15 to 19,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Americas,UTI,20 to 24,Staphylococcus aureus,0,0,1000,1000,1000,1000,0,0,0,420,420,420,0,0,0
Americas,UTI,25 to 29,Staphylococcus aureus,1000,0,1000,1000,1000,1000,0,0,0,420,420,420,0,0,0
Americas,UTI,30 to 34,Staphylococcus aureus,1000,0,1000,1000,1000,2000,0,0,0,420,420,840,0,0,0
Americas,UTI,35 to 39,Staphylococcus aureus,1000,1000,1000,1000,1000,2000,0,0,1000,420,420,840,0,0,420
Americas,UTI,40 to 44,Staphylococcus aureus,1000,1000,2000,2000,2000,3000,1000,0,1000,840,840,1260,420,0,420
Americas,UTI,45 to 49,Staphylococcus aureus,2000,1000,2000,3000,2000,4000,1000,0,1000,1260,840,1680,420,0,420
Americas,UTI,50 to 54,Staphylococcus aureus,2000,1000,3000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Americas,UTI,55 to 59,Staphylococcus aureus,2000,2000,4000,4000,3000,7000,1000,1000,2000,1680,1260,2940,420,420,840
Americas,UTI,60 to 64,Staphylococcus aureus,3000,2000,4000,5000,4000,8000,1000,1000,2000,2100,1680,3360,420,420,840
Americas,UTI,65 to 69,Staphylococcus aureus,3000,2000,5000,6000,4000,8000,1000,1000,2000,2520,1680,3360,420,420,840
Americas,UTI,70 to 74,Staphylococcus aureus,3000,2000,4000,5000,4000,8000,1000,1000,2000,2100,1680,3360,420,420,840
Americas,UTI,75 to 79,Staphylococcus aureus,3000,2000,4000,5000,4000,7000,1000,1000,2000,2100,1680,2940,420,420,840
Americas,UTI,80 to 84,Staphylococcus aureus,3000,2000,4000,5000,4000,6000,1000,1000,2000,2100,1680,2520,420,420,840
Americas,UTI,85 to 89,Staphylococcus aureus,2000,2000,3000,4000,3000,5000,1000,1000,1000,1680,1260,2100,420,420,420
Americas,UTI,90 to 94,Staphylococcus aureus,1000,1000,2000,2000,2000,3000,1000,0,1000,840,840,1260,420,0,420
Americas,UTI,95 plus,Staphylococcus aureus,1000,0,1000,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,Bacterial skin infections,EN,Staphylococcus aureus,0,0,3000,2000,0,14000,1000,0,3000,840,0,5880,420,0,1260
Eastern Mediterranean,Bacterial skin infections,LN,Staphylococcus aureus,0,0,0,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Eastern Mediterranean,Bacterial skin infections,PN,Staphylococcus aureus,1000,0,3000,7000,3000,15000,2000,1000,3000,2940,1260,6300,840,420,1260
Eastern Mediterranean,Bacterial skin infections,1 to 4,Staphylococcus aureus,1000,0,2000,6000,3000,14000,1000,1000,3000,2520,1260,5880,420,420,1260
Eastern Mediterranean,Bacterial skin infections,5 to 9,Staphylococcus aureus,0,0,1000,2000,1000,5000,1000,0,1000,840,420,2100,420,0,420
Eastern Mediterranean,Bacterial skin infections,10 to 14,Staphylococcus aureus,0,0,1000,2000,1000,4000,0,0,1000,840,420,1680,0,0,420
Eastern Mediterranean,Bacterial skin infections,15 to 19,Staphylococcus aureus,1000,0,1000,3000,1000,8000,1000,0,2000,1260,420,3360,420,0,840
Eastern Mediterranean,Bacterial skin infections,20 to 24,Staphylococcus aureus,1000,0,1000,3000,1000,7000,1000,0,2000,1260,420,2940,420,0,840
Eastern Mediterranean,Bacterial skin infections,25 to 29,Staphylococcus aureus,0,0,1000,2000,1000,5000,1000,0,1000,840,420,2100,420,0,420
Eastern Mediterranean,Bacterial skin infections,30 to 34,Staphylococcus aureus,0,0,1000,2000,1000,5000,1000,0,1000,840,420,2100,420,0,420
Eastern Mediterranean,Bacterial skin infections,35 to 39,Staphylococcus aureus,1000,0,1000,3000,1000,6000,1000,0,2000,1260,420,2520,420,0,840
Eastern Mediterranean,Bacterial skin infections,40 to 44,Staphylococcus aureus,1000,0,2000,4000,1000,8000,1000,0,2000,1680,420,3360,420,0,840
Eastern Mediterranean,Bacterial skin infections,45 to 49,Staphylococcus aureus,1000,0,2000,5000,2000,11000,1000,0,3000,2100,840,4620,420,0,1260
Eastern Mediterranean,Bacterial skin infections,50 to 54,Staphylococcus aureus,1000,0,2000,5000,1000,12000,1000,0,3000,2100,420,5040,420,0,1260
Eastern Mediterranean,Bacterial skin infections,55 to 59,Staphylococcus aureus,1000,0,3000,6000,1000,15000,2000,0,4000,2520,420,6300,840,0,1680
Eastern Mediterranean,Bacterial skin infections,60 to 64,Staphylococcus aureus,1000,0,3000,7000,2000,19000,2000,0,5000,2940,840,7980,840,0,2100
Eastern Mediterranean,Bacterial skin infections,65 to 69,Staphylococcus aureus,1000,0,3000,8000,2000,18000,2000,0,5000,3360,840,7560,840,0,2100
Eastern Mediterranean,Bacterial skin infections,70 to 74,Staphylococcus aureus,1000,0,2000,4000,1000,9000,1000,0,2000,1680,420,3780,420,0,840
Eastern Mediterranean,Bacterial skin infections,75 to 79,Staphylococcus aureus,1000,0,1000,3000,1000,8000,1000,0,2000,1260,420,3360,420,0,840
Eastern Mediterranean,Bacterial skin infections,80 to 84,Staphylococcus aureus,0,0,1000,2000,1000,5000,1000,0,1000,840,420,2100,420,0,420
Eastern Mediterranean,Bacterial skin infections,85 to 89,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,Bacterial skin infections,90 to 94,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Eastern Mediterranean,Bacterial skin infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,EN,Staphylococcus aureus,1000,0,2000,3000,0,9000,1000,0,2000,1260,0,3780,420,0,840
Eastern Mediterranean,Bone and joint infections,LN,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,PN,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,1 to 4,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,0,420,0,840,0,0,0
Eastern Mediterranean,Bone and joint infections,5 to 9,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,Bone and joint infections,10 to 14,Staphylococcus aureus,0,0,1000,1000,0,4000,0,0,1000,420,0,1680,0,0,420
Eastern Mediterranean,Bone and joint infections,15 to 19,Staphylococcus aureus,0,0,1000,1000,0,4000,0,0,1000,420,0,1680,0,0,420
Eastern Mediterranean,Bone and joint infections,20 to 24,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,0,420,0,840,0,0,0
Eastern Mediterranean,Bone and joint infections,25 to 29,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,0,420,0,840,0,0,0
Eastern Mediterranean,Bone and joint infections,30 to 34,Staphylococcus aureus,0,0,1000,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,Bone and joint infections,35 to 39,Staphylococcus aureus,0,0,1000,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,Bone and joint infections,40 to 44,Staphylococcus aureus,0,0,1000,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,Bone and joint infections,45 to 49,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,50 to 54,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,55 to 59,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,60 to 64,Staphylococcus aureus,0,0,1000,2000,0,3000,0,0,1000,840,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,65 to 69,Staphylococcus aureus,0,0,1000,2000,0,3000,0,0,1000,840,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,70 to 74,Staphylococcus aureus,0,0,1000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Eastern Mediterranean,Bone and joint infections,75 to 79,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,Bone and joint infections,80 to 84,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,Bone and joint infections,85 to 89,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Eastern Mediterranean,Bone and joint infections,90 to 94,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,BSI,EN,Staphylococcus aureus,25000,14000,41000,201000,114000,338000,51000,24000,90000,84420,47880,141960,21420,10080,37800
Eastern Mediterranean,BSI,LN,Staphylococcus aureus,15000,9000,21000,107000,71000,152000,27000,15000,43000,44940,29820,63840,11340,6300,18060
Eastern Mediterranean,BSI,PN,Staphylococcus aureus,8000,4000,13000,38000,21000,63000,10000,5000,18000,15960,8820,26460,4200,2100,7560
Eastern Mediterranean,BSI,1 to 4,Staphylococcus aureus,2000,1000,4000,14000,7000,24000,4000,2000,7000,5880,2940,10080,1680,840,2940
Eastern Mediterranean,BSI,5 to 9,Staphylococcus aureus,2000,1000,3000,11000,5000,19000,3000,1000,6000,4620,2100,7980,1260,420,2520
Eastern Mediterranean,BSI,10 to 14,Staphylococcus aureus,2000,1000,3000,8000,4000,14000,2000,1000,4000,3360,1680,5880,840,420,1680
Eastern Mediterranean,BSI,15 to 19,Staphylococcus aureus,2000,1000,3000,11000,6000,18000,3000,1000,5000,4620,2520,7560,1260,420,2100
Eastern Mediterranean,BSI,20 to 24,Staphylococcus aureus,2000,1000,4000,10000,5000,17000,3000,1000,5000,4200,2100,7140,1260,420,2100
Eastern Mediterranean,BSI,25 to 29,Staphylococcus aureus,2000,1000,4000,9000,5000,15000,2000,1000,5000,3780,2100,6300,840,420,2100
Eastern Mediterranean,BSI,30 to 34,Staphylococcus aureus,3000,1000,5000,9000,5000,18000,2000,1000,5000,3780,2100,7560,840,420,2100
Eastern Mediterranean,BSI,35 to 39,Staphylococcus aureus,3000,1000,6000,11000,5000,20000,3000,1000,6000,4620,2100,8400,1260,420,2520
Eastern Mediterranean,BSI,40 to 44,Staphylococcus aureus,3000,2000,6000,12000,6000,21000,3000,1000,6000,5040,2520,8820,1260,420,2520
Eastern Mediterranean,BSI,45 to 49,Staphylococcus aureus,4000,2000,7000,15000,7000,28000,4000,2000,8000,6300,2940,11760,1680,840,3360
Eastern Mediterranean,BSI,50 to 54,Staphylococcus aureus,5000,3000,9000,24000,13000,39000,6000,3000,12000,10080,5460,16380,2520,1260,5040
Eastern Mediterranean,BSI,55 to 59,Staphylococcus aureus,6000,3000,10000,27000,14000,43000,7000,3000,13000,11340,5880,18060,2940,1260,5460
Eastern Mediterranean,BSI,60 to 64,Staphylococcus aureus,6000,3000,10000,29000,16000,47000,8000,4000,15000,12180,6720,19740,3360,1680,6300
Eastern Mediterranean,BSI,65 to 69,Staphylococcus aureus,6000,3000,9000,27000,16000,42000,7000,4000,13000,11340,6720,17640,2940,1680,5460
Eastern Mediterranean,BSI,70 to 74,Staphylococcus aureus,5000,2000,9000,23000,12000,40000,6000,3000,12000,9660,5040,16800,2520,1260,5040
Eastern Mediterranean,BSI,75 to 79,Staphylococcus aureus,4000,2000,6000,16000,8000,29000,4000,2000,8000,6720,3360,12180,1680,840,3360
Eastern Mediterranean,BSI,80 to 84,Staphylococcus aureus,2000,1000,4000,11000,6000,18000,3000,1000,5000,4620,2520,7560,1260,420,2100
Eastern Mediterranean,BSI,85 to 89,Staphylococcus aureus,1000,1000,2000,6000,3000,10000,2000,1000,3000,2520,1260,4200,840,420,1260
Eastern Mediterranean,BSI,90 to 94,Staphylococcus aureus,0,0,1000,2000,1000,4000,1000,0,1000,840,420,1680,420,0,420
Eastern Mediterranean,BSI,95 plus,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,LN,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,PN,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,0,420,0,840,0,0,0
Eastern Mediterranean,Cardiac infections,1 to 4,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,5 to 9,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,10 to 14,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,15 to 19,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,20 to 24,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,25 to 29,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,30 to 34,Staphylococcus aureus,0,0,0,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,Cardiac infections,35 to 39,Staphylococcus aureus,0,0,0,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,Cardiac infections,40 to 44,Staphylococcus aureus,0,0,0,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,Cardiac infections,45 to 49,Staphylococcus aureus,0,0,0,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,Cardiac infections,50 to 54,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,0,420,420,840,0,0,0
Eastern Mediterranean,Cardiac infections,55 to 59,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,0,420,420,840,0,0,0
Eastern Mediterranean,Cardiac infections,60 to 64,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,0,420,420,840,0,0,0
Eastern Mediterranean,Cardiac infections,65 to 69,Staphylococcus aureus,0,0,0,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,Cardiac infections,70 to 74,Staphylococcus aureus,0,0,0,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,Cardiac infections,75 to 79,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,80 to 84,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Eastern Mediterranean,Cardiac infections,85 to 89,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,90 to 94,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,CNS infections,EN,Staphylococcus aureus,1000,0,4000,8000,3000,21000,2000,1000,5000,3360,1260,8820,840,420,2100
Eastern Mediterranean,CNS infections,LN,Staphylococcus aureus,1000,1000,2000,8000,4000,13000,2000,1000,3000,3360,1680,5460,840,420,1260
Eastern Mediterranean,CNS infections,PN,Staphylococcus aureus,5000,3000,7000,33000,19000,53000,8000,4000,14000,13860,7980,22260,3360,1680,5880
Eastern Mediterranean,CNS infections,1 to 4,Staphylococcus aureus,3000,2000,5000,29000,19000,42000,7000,4000,12000,12180,7980,17640,2940,1680,5040
Eastern Mediterranean,CNS infections,5 to 9,Staphylococcus aureus,2000,1000,3000,13000,8000,19000,3000,2000,5000,5460,3360,7980,1260,840,2100
Eastern Mediterranean,CNS infections,10 to 14,Staphylococcus aureus,1000,1000,2000,8000,5000,12000,2000,1000,3000,3360,2100,5040,840,420,1260
Eastern Mediterranean,CNS infections,15 to 19,Staphylococcus aureus,1000,1000,2000,7000,5000,11000,2000,1000,3000,2940,2100,4620,840,420,1260
Eastern Mediterranean,CNS infections,20 to 24,Staphylococcus aureus,1000,1000,1000,5000,4000,8000,1000,1000,2000,2100,1680,3360,420,420,840
Eastern Mediterranean,CNS infections,25 to 29,Staphylococcus aureus,1000,0,1000,4000,3000,6000,1000,1000,2000,1680,1260,2520,420,420,840
Eastern Mediterranean,CNS infections,30 to 34,Staphylococcus aureus,1000,0,1000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Eastern Mediterranean,CNS infections,35 to 39,Staphylococcus aureus,1000,0,1000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Eastern Mediterranean,CNS infections,40 to 44,Staphylococcus aureus,1000,0,1000,3000,2000,4000,1000,0,1000,1260,840,1680,420,0,420
Eastern Mediterranean,CNS infections,45 to 49,Staphylococcus aureus,1000,0,1000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Eastern Mediterranean,CNS infections,50 to 54,Staphylococcus aureus,0,0,1000,3000,2000,4000,1000,0,1000,1260,840,1680,420,0,420
Eastern Mediterranean,CNS infections,55 to 59,Staphylococcus aureus,0,0,1000,2000,2000,4000,1000,0,1000,840,840,1680,420,0,420
Eastern Mediterranean,CNS infections,60 to 64,Staphylococcus aureus,0,0,1000,2000,1000,3000,1000,0,1000,840,420,1260,420,0,420
Eastern Mediterranean,CNS infections,65 to 69,Staphylococcus aureus,0,0,0,2000,1000,2000,0,0,1000,840,420,840,0,0,420
Eastern Mediterranean,CNS infections,70 to 74,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,0,420,420,840,0,0,0
Eastern Mediterranean,CNS infections,75 to 79,Staphylococcus aureus,0,0,0,1000,1000,1000,0,0,0,420,420,420,0,0,0
Eastern Mediterranean,CNS infections,80 to 84,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Eastern Mediterranean,CNS infections,85 to 89,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,CNS infections,90 to 94,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,CNS infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,EN,Staphylococcus aureus,1000,0,1000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Eastern Mediterranean,Intra-abdominal infections,LN,Staphylococcus aureus,1000,0,1000,3000,1000,5000,1000,0,1000,1260,420,2100,420,0,420
Eastern Mediterranean,Intra-abdominal infections,PN,Staphylococcus aureus,3000,2000,6000,15000,7000,26000,4000,2000,7000,6300,2940,10920,1680,840,2940
Eastern Mediterranean,Intra-abdominal infections,1 to 4,Staphylococcus aureus,3000,1000,5000,15000,7000,26000,4000,2000,7000,6300,2940,10920,1680,840,2940
Eastern Mediterranean,Intra-abdominal infections,5 to 9,Staphylococcus aureus,1000,1000,2000,9000,4000,15000,2000,1000,4000,3780,1680,6300,840,420,1680
Eastern Mediterranean,Intra-abdominal infections,10 to 14,Staphylococcus aureus,1000,1000,2000,7000,4000,12000,2000,1000,3000,2940,1680,5040,840,420,1260
Eastern Mediterranean,Intra-abdominal infections,15 to 19,Staphylococcus aureus,2000,1000,4000,16000,9000,27000,4000,2000,8000,6720,3780,11340,1680,840,3360
Eastern Mediterranean,Intra-abdominal infections,20 to 24,Staphylococcus aureus,2000,1000,4000,15000,7000,28000,4000,2000,8000,6300,2940,11760,1680,840,3360
Eastern Mediterranean,Intra-abdominal infections,25 to 29,Staphylococcus aureus,2000,1000,4000,14000,7000,26000,4000,2000,7000,5880,2940,10920,1680,840,2940
Eastern Mediterranean,Intra-abdominal infections,30 to 34,Staphylococcus aureus,2000,1000,4000,12000,6000,23000,3000,1000,7000,5040,2520,9660,1260,420,2940
Eastern Mediterranean,Intra-abdominal infections,35 to 39,Staphylococcus aureus,3000,1000,5000,15000,7000,28000,4000,2000,8000,6300,2940,11760,1680,840,3360
Eastern Mediterranean,Intra-abdominal infections,40 to 44,Staphylococcus aureus,3000,2000,6000,19000,9000,33000,5000,2000,9000,7980,3780,13860,2100,840,3780
Eastern Mediterranean,Intra-abdominal infections,45 to 49,Staphylococcus aureus,4000,2000,8000,25000,13000,44000,7000,3000,13000,10500,5460,18480,2940,1260,5460
Eastern Mediterranean,Intra-abdominal infections,50 to 54,Staphylococcus aureus,5000,3000,8000,30000,16000,49000,8000,4000,14000,12600,6720,20580,3360,1680,5880
Eastern Mediterranean,Intra-abdominal infections,55 to 59,Staphylococcus aureus,5000,3000,9000,33000,19000,51000,9000,4000,15000,13860,7980,21420,3780,1680,6300
Eastern Mediterranean,Intra-abdominal infections,60 to 64,Staphylococcus aureus,6000,3000,9000,34000,20000,55000,9000,5000,16000,14280,8400,23100,3780,2100,6720
Eastern Mediterranean,Intra-abdominal infections,65 to 69,Staphylococcus aureus,5000,3000,8000,31000,20000,47000,8000,4000,14000,13020,8400,19740,3360,1680,5880
Eastern Mediterranean,Intra-abdominal infections,70 to 74,Staphylococcus aureus,3000,2000,5000,20000,12000,33000,5000,3000,9000,8400,5040,13860,2100,1260,3780
Eastern Mediterranean,Intra-abdominal infections,75 to 79,Staphylococcus aureus,3000,2000,4000,15000,10000,24000,4000,2000,7000,6300,4200,10080,1680,840,2940
Eastern Mediterranean,Intra-abdominal infections,80 to 84,Staphylococcus aureus,2000,1000,3000,10000,6000,15000,3000,1000,4000,4200,2520,6300,1260,420,1680
Eastern Mediterranean,Intra-abdominal infections,85 to 89,Staphylococcus aureus,1000,1000,1000,5000,3000,7000,1000,1000,2000,2100,1260,2940,420,420,840
